18:64:72:46:81:20,18:64:72:46:81:21,18:64:72:46:81:22,18:64:72:46:81:32,18:64:72:46:81:33,18:64:72:46:81:34,18:64:72:46:85:d1,18:64:72:46:85:d2,18:64:72:46:85:d3,18:64:72:46:86:91,18:64:72:46:86:92,18:64:72:46:86:93,18:64:72:46:a0:11,18:64:72:46:a0:12,18:64:72:46:a0:13,18:64:72:47:00:d1,18:64:72:47:00:d2,18:64:72:47:00:d3,18:64:72:47:01:00,18:64:72:47:01:01,18:64:72:47:01:02,18:64:72:47:01:11,18:64:72:47:01:12,18:64:72:47:01:13,18:64:72:47:04:80,18:64:72:47:04:81,18:64:72:47:04:82,18:64:72:47:04:91,18:64:72:47:04:92,18:64:72:47:04:93,18:64:72:47:08:31,18:64:72:47:08:32,18:64:72:47:08:33,84:d4:7e:d8:ef:e0,84:d4:7e:d8:ef:e1,84:d4:7e:d8:ef:e2,84:d4:7e:d8:ef:f0,84:d4:7e:d8:ef:f1,84:d4:7e:d8:ef:f3,84:d4:7e:d8:f1:70,84:d4:7e:d8:f1:71,84:d4:7e:d8:f1:73,84:d4:7e:d8:f2:30,84:d4:7e:d8:f2:32,84:d4:7e:d8:f2:33,84:d4:7e:d8:f3:40,84:d4:7e:d8:f3:41,84:d4:7e:d8:f3:42,84:d4:7e:d8:f3:50,84:d4:7e:d8:f3:51,84:d4:7e:d8:f3:53,84:d4:7e:d8:f3:80,84:d4:7e:d8:f3:81,84:d4:7e:d8:f3:82,84:d4:7e:d8:f3:90,84:d4:7e:d8:f3:91,84:d4:7e:d8:f3:93,84:d4:7e:d8:f4:40,84:d4:7e:d8:f4:41,84:d4:7e:d8:f4:42,84:d4:7e:d8:f4:51,84:d4:7e:d8:f4:52,84:d4:7e:d8:f4:53,84:d4:7e:d8:f5:80,84:d4:7e:d8:f5:81,84:d4:7e:d8:f5:82,84:d4:7e:d8:f5:90,84:d4:7e:d8:f5:91,84:d4:7e:d8:f5:93,84:d4:7e:d8:f6:30,84:d4:7e:d8:f6:31,84:d4:7e:d8:f6:33,84:d4:7e:d8:f6:80,84:d4:7e:d8:f6:81,84:d4:7e:d8:f6:82,84:d4:7e:d8:f6:91,84:d4:7e:d8:f6:92,84:d4:7e:d8:f6:93,84:d4:7e:d8:f6:f0,84:d4:7e:d8:f6:f1,84:d4:7e:d8:f6:f3,84:d4:7e:d8:f9:00,84:d4:7e:d8:f9:01,84:d4:7e:d8:f9:02,84:d4:7e:d8:f9:10,84:d4:7e:d8:f9:11,84:d4:7e:d8:f9:13,84:d4:7e:d8:f9:c0,84:d4:7e:d8:f9:c1,84:d4:7e:d8:f9:c2,84:d4:7e:d8:f9:d0,84:d4:7e:d8:f9:d1,84:d4:7e:d8:f9:d3,84:d4:7e:d8:fa:30,84:d4:7e:d8:fa:31,84:d4:7e:d8:fa:32,84:d4:7e:d8:fa:d0,84:d4:7e:d8:fa:d1,84:d4:7e:d8:fa:d3,84:d4:7e:d8:fb:00,84:d4:7e:d8:fb:01,84:d4:7e:d8:fb:02,84:d4:7e:d8:fb:10,84:d4:7e:d8:fb:11,84:d4:7e:d8:fb:13,84:d4:7e:d8:fd:40,84:d4:7e:d8:fd:41,84:d4:7e:d8:fd:42,84:d4:7e:d8:fd:50,84:d4:7e:d8:fd:51,84:d4:7e:d8:fd:53,84:d4:7e:d9:00:70,84:d4:7e:d9:00:72,84:d4:7e:d9:00:73,84:d4:7e:d9:00:b0,84:d4:7e:d9:00:b1,84:d4:7e:d9:00:b2,84:d4:7e:d9:00:f0,84:d4:7e:d9:00:f1,84:d4:7e:d9:00:f3,84:d4:7e:d9:02:10,84:d4:7e:d9:02:11,84:d4:7e:d9:02:13,84:d4:7e:d9:03:10,84:d4:7e:d9:03:11,84:d4:7e:d9:03:13,84:d4:7e:d9:07:20,84:d4:7e:d9:07:21,84:d4:7e:d9:07:22,84:d4:7e:d9:07:30,84:d4:7e:d9:07:31,84:d4:7e:d9:07:33,a8:bd:27:4c:b1:10,a8:bd:27:4c:b1:11,a8:bd:27:4c:b1:13,a8:bd:27:4c:b6:80,a8:bd:27:4c:b6:81,a8:bd:27:4c:b6:82,a8:bd:27:4c:b6:90,a8:bd:27:4c:b6:92,a8:bd:27:4c:b6:93,a8:bd:27:4c:b7:c0,a8:bd:27:4c:b7:c1,a8:bd:27:4c:b7:c2,a8:bd:27:4c:b7:d0,a8:bd:27:4c:b7:d2,a8:bd:27:4c:b7:d3,a8:bd:27:4c:bc:90,a8:bd:27:4c:bc:91,a8:bd:27:4c:bc:93,a8:bd:27:4c:bf:a0,a8:bd:27:4c:bf:a1,a8:bd:27:4c:bf:a2,a8:bd:27:4c:bf:b0,a8:bd:27:4c:bf:b2,a8:bd:27:4c:bf:b3,a8:bd:27:4c:c0:30,a8:bd:27:4c:c0:31,a8:bd:27:4c:c0:33,a8:bd:27:4c:c0:b0,a8:bd:27:4c:c0:b1,a8:bd:27:4c:c0:b3,a8:bd:27:4c:c8:d0,a8:bd:27:4c:c8:d1,a8:bd:27:4c:c8:d3,b4:5d:50:e1:92:f0,b4:5d:50:e1:92:f1,b4:5d:50:e1:92:f3,b4:5d:50:e1:93:80,b4:5d:50:e1:93:81,b4:5d:50:e1:93:82,b4:5d:50:e1:93:91,b4:5d:50:e1:93:92,b4:5d:50:e1:93:93,b4:5d:50:e1:9c:10,b4:5d:50:e1:9c:11,b4:5d:50:e1:9c:13,b4:5d:50:e1:9c:d0,b4:5d:50:e1:9c:d1,b4:5d:50:e1:9c:d3,x,y,label
-100,-83,-100,-100,-89,-100,-69,-69,-69,-100,-100,-100,-84,-83,-84,-70,-70,-70,-43,-43,-43,-52,-52,-52,-100,-100,-100,-100,-100,-100,-65,-65,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-81,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-88,-64,-64,-64,-64,-64,-64,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-69,-69,-69,-72,-73,-72,-100,-100.0,-100,-74,-73,-74,-100,-85,-100,-100.0,-100.0,-100.0,-59,-59,-58,-100.0,-100.0,-100.0,1042,574,38
-100,-83,-100,-100,-89,-100,-72,-71,-71,-100,-100,-100,-82,-83,-82,-100,-71,-100,-44,-44,-44,-48,-48,-49,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-85,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-70,-70,-70,-67,-67,-67,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-67,-67,-67,-73,-73,-73,-100,-100.0,-100,-76,-76,-76,-100,-85,-100,-100.0,-100.0,-100.0,-100,-61,-100,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-67,-67,-68,-100,-100,-100,-83,-83,-82,-73,-72,-73,-44,-44,-44,-46,-46,-46,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-85,-85,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-64,-64,-64,-66,-66,-66,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-67,-68,-68,-73,-72,-73,-100,-100.0,-100,-75,-76,-75,-100,-85,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-73,-73,-73,-100,-100,-100,-83,-83,-83,-71,-71,-70,-45,-45,-44,-46,-46,-46,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-84,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-63,-63,-63,-66,-66,-67,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-68,-68,-68,-73,-72,-72,-100,-100.0,-100,-75,-76,-76,-100,-85,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-70,-70,-70,-100,-100,-100,-83,-83,-83,-71,-71,-70,-44,-44,-44,-46,-46,-46,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-86,-86,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-63,-63,-63,-67,-66,-67,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-68,-67,-67,-73,-72,-72,-100,-100.0,-100,-75,-75,-75,-100,-85,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-100,-71,-100,-100,-100,-100,-84,-84,-85,-72,-72,-71,-44,-45,-44,-47,-47,-46,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-85,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-62,-63,-63,-67,-67,-67,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-100,-67,-100,-74,-73,-73,-100,-100.0,-100,-100,-76,-100,-100,-85,-100,-100.0,-100.0,-100.0,-64,-61,-61,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-67,-67,-68,-100,-100,-100,-84,-84,-84,-70,-70,-70,-44,-43,-43,-46,-46,-45,-100,-100,-100,-100,-100,-100,-64,-65,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-85,-85,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-64,-64,-64,-68,-68,-68,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-67,-68,-68,-72,-72,-73,-100,-100.0,-100,-75,-76,-75,-100,-85,-100,-100.0,-100.0,-100.0,-72,-72,-72,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-100,-70,-100,-100,-100,-100,-84,-84,-84,-70,-70,-70,-42,-42,-42,-45,-45,-45,-100,-100,-100,-100,-100,-100,-64,-65,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-81,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-64,-64,-64,-67,-67,-67,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-100,-69,-100,-72,-72,-73,-100,-100.0,-100,-100,-73,-100,-100,-85,-100,-100.0,-100.0,-100.0,-72,-72,-72,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-72,-71,-71,-100,-100,-100,-100,-83,-100,-100,-71,-100,-44,-44,-44,-46,-46,-46,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-82,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-85,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-63,-63,-63,-67,-66,-66,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-67,-67,-67,-100,-72,-100,-100,-100.0,-100,-76,-76,-76,-100,-85,-100,-100.0,-100.0,-100.0,-100,-61,-100,-100.0,-100.0,-100.0,1056,574,39
-100,-83,-100,-100,-89,-100,-71,-72,-72,-100,-100,-100,-100,-83,-100,-100,-71,-100,-44,-44,-44,-46,-45,-46,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-83,-83,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-65,-66,-65,-69,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-72,-72,-100,-72,-100,-100,-100.0,-100,-72,-72,-72,-100,-85,-100,-100.0,-100.0,-100.0,-100,-61,-100,-100.0,-100.0,-100.0,1070,574,40
-100,-83,-100,-100,-89,-100,-68,-68,-68,-100,-100,-100,-100,-84,-100,-69,-69,-70,-39,-39,-39,-45,-44,-44,-100,-100,-100,-100,-100,-100,-64,-64,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-83,-84,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-65,-65,-65,-69,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-72,-72,-76,-76,-76,-100,-100.0,-100,-74,-74,-74,-100,-85,-100,-100.0,-100.0,-100.0,-59,-59,-59,-100.0,-100.0,-100.0,1070,574,40
-100,-83,-100,-100,-89,-100,-70,-70,-70,-100,-100,-100,-84,-84,-84,-100,-71,-100,-41,-41,-39,-45,-45,-45,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-83,-83,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-62,-61,-65,-70,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-71,-71,-71,-100,-72,-100,-100,-100.0,-100,-73,-73,-73,-100,-85,-100,-100.0,-100.0,-100.0,-100,-61,-100,-100.0,-100.0,-100.0,1070,574,40
-100,-83,-100,-100,-89,-100,-66,-66,-66,-100,-100,-100,-87,-86,-86,-70,-70,-71,-40,-40,-40,-44,-44,-44,-100,-100,-100,-100,-100,-100,-65,-65,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-83,-83,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-65,-65,-65,-69,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-72,-71,-76,-77,-77,-100,-100.0,-100,-73,-73,-73,-100,-85,-100,-100.0,-100.0,-100.0,-59,-58,-59,-100.0,-100.0,-100.0,1070,574,40
-100,-83,-100,-100,-89,-100,-66,-66,-66,-100,-100,-100,-87,-84,-100,-100,-71,-100,-40,-40,-40,-44,-44,-44,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-82,-83,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-65,-65,-65,-69,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-72,-71,-100,-76,-100,-100,-100.0,-100,-73,-73,-73,-100,-85,-100,-100.0,-100.0,-100.0,-100,-59,-59,-100.0,-100.0,-100.0,1070,574,40
-100,-83,-100,-100,-89,-100,-67,-67,-67,-100,-100,-100,-87,-84,-100,-100,-71,-100,-40,-40,-40,-44,-44,-44,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-82,-83,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-65,-65,-65,-69,-69,-69,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-71,-72,-100,-76,-100,-100,-100.0,-100,-73,-73,-73,-100,-85,-100,-100.0,-100.0,-100.0,-100,-59,-59,-100.0,-100.0,-100.0,1070,574,40
