04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-83,-100,-86,-84,-84,-100,-100,-100,-84,-85,-84,-69,-69,-69,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-72,-71,-58,-58,-57,-63,-63,-63,-82,-82,-81,-100,-100,-100,-64,-64,-64,-78,-78,-78,-55,-55,-55,-54,-54,-54,-100,-100,-100,-100,-100,-100,-54,-54,-55,-100,-53,-100,90,582,45
-100,-100,-100,-100,-100,-100,-86,-87,-85,-100,-100,-100,-83,-82,-83,-87,-100,-100,-75,-75,-75,-80,-80,-79,-63,-63,-63,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-69,-100,-75,-75,-74,-58,-57,-58,-57,-57,-57,-83,-83,-84,-100,-100,-100,-61,-61,-61,-64,-64,-64,-57,-56,-56,-61,-62,-62,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-53,-100,90,563,46
-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-85,-84,-84,-86,-86,-100,-78,-78,-78,-79,-79,-79,-64,-64,-64,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-69,-69,-72,-72,-72,-59,-59,-59,-56,-56,-56,-84,-84,-83,-100,-100,-100,-58,-58,-58,-76,-76,-76,-55,-55,-55,-59,-58,-59,-100,-100,-100,-100,-100,-100,-52,-52,-53,-100,-52,-100,90,563,46
-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-81,-82,-81,-88,-87,-100,-100,-100,-84,-82,-82,-81,-66,-66,-66,-60,-62,-61,-100,-100,-100,-100,-100,-100,-67,-69,-69,-75,-75,-75,-61,-61,-61,-57,-57,-57,-85,-100,-85,-100,-100,-100,-58,-58,-58,-64,-64,-64,-55,-55,-55,-58,-58,-58,-100,-100,-100,-100,-100,-100,-56,-56,-56,-54,-54,-54,90,563,46
-100,-100,-100,-100,-100,-100,-86,-87,-85,-100,-100,-100,-83,-83,-83,-86,-86,-100,-100,-76,-76,-80,-80,-80,-63,-63,-63,-62,-62,-61,-100,-100,-100,-100,-100,-100,-100,-69,-100,-74,-74,-74,-58,-58,-57,-56,-56,-56,-100,-100,-100,-100,-100,-100,-61,-61,-61,-64,-63,-64,-57,-57,-56,-61,-61,-61,-100,-100,-100,-100,-100,-100,-54,-54,-54,-53,-52,-53,90,563,46
-100,-100,-100,-100,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-86,-87,-84,-100,-100,-100,-82,-82,-81,-63,-63,-63,-59,-58,-59,-100,-100,-100,-100,-100,-100,-67,-68,-68,-74,-74,-75,-59,-59,-59,-56,-56,-56,-100,-100,-100,-100,-100,-100,-62,-61,-61,-63,-63,-63,-56,-56,-56,-61,-61,-61,-100,-100,-100,-100,-100,-100,-51,-52,-52,-54,-52,-54,90,563,46
-100,-100,-100,-100,-100,-100,-86,-87,-87,-100,-100,-100,-85,-84,-84,-86,-86,-100,-75,-75,-75,-79,-79,-79,-63,-63,-63,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-57,-58,-58,-57,-57,-57,-83,-83,-84,-100,-100,-100,-61,-61,-60,-64,-64,-64,-56,-56,-57,-62,-61,-61,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-53,-100,90,563,46
-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-85,-84,-84,-86,-86,-100,-75,-75,-75,-80,-80,-80,-63,-63,-64,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-69,-69,-74,-74,-73,-58,-58,-58,-57,-57,-57,-83,-83,-84,-100,-100,-100,-61,-61,-61,-64,-64,-64,-56,-56,-56,-60,-60,-60,-100,-100,-100,-100,-100,-100,-53,-54,-54,-100,-52,-100,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-83,-82,-86,-86,-87,-76,-76,-77,-80,-79,-80,-63,-62,-63,-61,-61,-62,-100,-100,-100,-100,-100,-100,-69,-68,-68,-73,-72,-72,-58,-58,-57,-57,-57,-57,-100,-100,-100,-100,-100,-100,-62,-61,-61,-63,-63,-63,-56,-56,-56,-61,-61,-61,-100,-100,-100,-100,-100,-100,-54,-54,-54,-53,-53,-53,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-82,-82,-81,-62,-62,-62,-59,-61,-59,-100,-100,-100,-100,-100,-100,-70,-68,-69,-69,-69,-69,-55,-55,-55,-58,-58,-58,-84,-84,-84,-100,-100,-100,-58,-57,-58,-64,-64,-64,-54,-54,-54,-47,-47,-47,-100,-100,-100,-100,-100,-100,-52,-51,-52,-56,-56,-56,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-84,-84,-84,-86,-87,-100,-83,-82,-83,-80,-81,-80,-62,-62,-62,-63,-63,-63,-100,-100,-100,-100,-100,-100,-69,-69,-70,-71,-71,-71,-53,-53,-53,-58,-58,-58,-100,-100,-85,-100,-100,-100,-57,-57,-57,-76,-76,-76,-55,-55,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-52,-51,-51,-53,-54,-53,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-84,-82,-85,-100,-100,-100,-83,-81,-83,-100,-100,-100,-63,-63,-63,-63,-63,-63,-100,-100,-100,-100,-100,-100,-70,-70,-70,-72,-72,-72,-55,-55,-55,-58,-58,-58,-83,-84,-84,-100,-100,-100,-58,-58,-58,-65,-65,-65,-53,-53,-53,-56,-56,-56,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-56,-100,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-85,-100,-100,-100,-100,-100,-100,-81,-81,-81,-64,-64,-64,-62,-62,-62,-100,-100,-100,-100,-100,-100,-69,-70,-69,-75,-75,-75,-56,-55,-55,-59,-60,-59,-100,-100,-83,-100,-100,-100,-58,-57,-57,-65,-64,-64,-53,-53,-53,-59,-58,-58,-100,-100,-100,-100,-100,-100,-49,-49,-49,-100,-54,-100,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-100,-100,-81,-81,-81,-63,-63,-63,-64,-64,-64,-100,-100,-100,-100,-100,-100,-70,-69,-69,-72,-72,-72,-53,-53,-53,-58,-58,-58,-84,-84,-84,-100,-100,-100,-57,-57,-58,-63,-63,-63,-54,-53,-53,-56,-56,-56,-100,-100,-100,-100,-100,-100,-51,-51,-51,-54,-56,-54,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-100,-100,-81,-81,-81,-63,-62,-62,-63,-63,-63,-100,-100,-100,-100,-100,-100,-70,-70,-69,-71,-71,-71,-55,-55,-55,-58,-58,-58,-100,-100,-83,-100,-100,-100,-58,-58,-58,-76,-76,-76,-54,-53,-54,-57,-57,-57,-100,-100,-100,-100,-100,-100,-50,-51,-51,-54,-55,-54,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-85,-100,-100,-100,-100,-81,-100,-82,-82,-81,-62,-63,-63,-62,-61,-62,-100,-100,-100,-100,-100,-100,-70,-70,-69,-70,-70,-70,-55,-55,-55,-58,-59,-59,-83,-84,-84,-100,-100,-100,-58,-58,-58,-63,-63,-63,-54,-54,-54,-56,-56,-56,-100,-100,-100,-100,-100,-100,-51,-51,-50,-56,-56,-56,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-100,-100,-86,-86,-86,-81,-81,-81,-63,-63,-64,-65,-65,-65,-100,-100,-100,-100,-100,-100,-69,-70,-69,-70,-70,-70,-55,-55,-55,-58,-58,-58,-100,-85,-85,-100,-100,-100,-58,-58,-58,-64,-64,-64,-54,-54,-53,-55,-55,-54,-100,-100,-100,-100,-100,-100,-49,-50,-50,-100,-55,-100,90,545,47
-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-82,-100,-80,-85,-85,-86,-100,-100,-79,-80,-81,-81,-69,-69,-69,-62,-63,-63,-100,-100,-100,-100,-100,-100,-72,-72,-72,-70,-70,-70,-59,-58,-58,-67,-68,-67,-100,-100,-100,-100,-100,-100,-64,-63,-64,-68,-68,-68,-58,-59,-59,-53,-53,-53,-100,-100,-100,-100,-100,-100,-53,-52,-52,-56,-52,-55,90,526,48
-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-82,-82,-82,-86,-87,-86,-100,-100,-100,-100,-100,-100,-68,-68,-67,-60,-61,-60,-100,-100,-100,-100,-100,-100,-70,-69,-69,-71,-71,-71,-60,-59,-59,-68,-68,-68,-100,-100,-100,-100,-100,-100,-61,-61,-61,-65,-65,-65,-58,-57,-57,-54,-54,-54,-100,-100,-100,-100,-100,-100,-56,-54,-54,-52,-51,-52,90,526,48
-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-81,-80,-80,-84,-85,-83,-100,-100,-100,-82,-82,-81,-68,-68,-67,-63,-63,-63,-100,-100,-100,-100,-100,-100,-70,-69,-69,-72,-71,-71,-58,-58,-58,-67,-68,-68,-100,-100,-100,-100,-100,-100,-62,-62,-62,-65,-65,-65,-58,-57,-57,-55,-55,-55,-100,-100,-100,-100,-100,-100,-56,-56,-56,-52,-51,-52,90,526,48
-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-81,-81,-81,-86,-100,-87,-100,-100,-100,-82,-82,-81,-100,-64,-64,-62,-62,-62,-100,-100,-100,-100,-100,-100,-67,-68,-67,-72,-72,-72,-58,-58,-58,-68,-68,-68,-100,-100,-100,-100,-100,-100,-62,-62,-62,-76,-76,-77,-53,-53,-53,-52,-52,-52,-100,-100,-100,-100,-100,-100,-55,-54,-54,-53,-53,-53,90,526,48
-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-82,-100,-80,-87,-87,-86,-100,-100,-79,-81,-81,-82,-68,-69,-69,-62,-62,-62,-100,-100,-100,-100,-100,-100,-72,-72,-72,-71,-71,-70,-60,-60,-60,-69,-69,-69,-100,-100,-100,-100,-100,-100,-62,-62,-62,-67,-67,-67,-57,-57,-57,-54,-54,-54,-100,-100,-100,-100,-100,-100,-56,-57,-57,-56,-54,-56,90,526,48
-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-81,-80,-80,-86,-100,-87,-100,-100,-100,-82,-82,-81,-68,-68,-67,-63,-63,-63,-100,-100,-100,-100,-100,-100,-67,-68,-67,-71,-72,-72,-59,-59,-58,-69,-69,-69,-100,-100,-100,-100,-100,-100,-62,-62,-62,-67,-67,-67,-57,-57,-57,-54,-54,-54,-100,-100,-100,-100,-100,-100,-55,-55,-55,-53,-53,-53,90,526,48
-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-82,-81,-80,-85,-85,-86,-100,-100,-100,-83,-84,-83,-65,-65,-65,-63,-62,-63,-100,-100,-100,-100,-100,-100,-68,-68,-69,-71,-71,-71,-58,-58,-58,-67,-67,-67,-100,-100,-100,-100,-100,-100,-63,-63,-63,-67,-67,-67,-55,-55,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-55,-55,-55,-53,-52,-52,90,526,48
-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-82,-81,-82,-86,-87,-86,-100,-100,-100,-100,-100,-100,-68,-67,-67,-63,-63,-63,-100,-100,-100,-100,-100,-100,-70,-69,-69,-69,-69,-69,-61,-60,-61,-66,-66,-67,-100,-100,-100,-100,-100,-100,-61,-61,-61,-67,-67,-67,-59,-59,-59,-53,-53,-53,-100,-100,-100,-100,-100,-100,-54,-54,-54,-52,-53,-52,90,526,48
-100,-100,-100,-100,-100,-100,-86,-85,-84,-100,-100,-100,-82,-82,-100,-86,-86,-87,-83,-82,-100,-87,-87,-88,-63,-63,-63,-55,-55,-55,-100,-100,-100,-100,-100,-100,-65,-64,-64,-71,-71,-71,-62,-62,-62,-62,-62,-63,-85,-84,-85,-100,-100,-100,-62,-63,-63,-68,-69,-69,-52,-51,-51,-52,-54,-54,-100,-100,-100,-100,-100,-100,-55,-54,-54,-60,-57,-59,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-82,-86,-87,-86,-100,-80,-81,-85,-87,-86,-64,-64,-64,-59,-59,-63,-100,-100,-100,-100,-100,-100,-64,-64,-64,-71,-71,-71,-60,-61,-60,-63,-63,-63,-100,-100,-100,-100,-100,-100,-61,-61,-61,-67,-67,-67,-51,-51,-51,-53,-53,-53,-100,-100,-100,-100,-100,-100,-54,-53,-54,-58,-57,-58,90,507,49
-100,-100,-100,-100,-100,-100,-87,-86,-84,-100,-100,-100,-85,-84,-81,-86,-87,-86,-100,-100,-100,-100,-100,-100,-61,-63,-61,-55,-55,-56,-100,-100,-100,-100,-100,-100,-64,-64,-64,-71,-71,-71,-60,-59,-59,-63,-63,-63,-100,-100,-100,-100,-100,-100,-64,-64,-64,-67,-67,-67,-51,-51,-51,-52,-52,-52,-100,-100,-100,-100,-100,-100,-55,-54,-54,-58,-57,-58,90,507,49
-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-82,-82,-100,-86,-86,-87,-83,-82,-100,-87,-87,-88,-64,-64,-64,-55,-56,-56,-100,-100,-100,-100,-100,-100,-65,-65,-64,-71,-71,-71,-62,-62,-63,-66,-66,-66,-85,-84,-85,-100,-100,-100,-63,-63,-63,-79,-78,-79,-52,-51,-51,-52,-52,-52,-100,-100,-100,-100,-100,-100,-57,-56,-56,-60,-57,-59,90,507,49
-100,-100,-100,-100,-100,-100,-87,-85,-84,-100,-100,-100,-85,-84,-82,-86,-87,-87,-100,-100,-100,-87,-87,-88,-63,-63,-63,-56,-56,-56,-100,-100,-100,-100,-100,-100,-65,-64,-64,-71,-71,-71,-62,-62,-62,-63,-63,-63,-100,-100,-100,-100,-100,-100,-66,-66,-66,-69,-69,-68,-52,-52,-52,-54,-54,-54,-100,-100,-100,-100,-100,-100,-55,-54,-54,-58,-57,-58,90,507,49
-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-85,-84,-81,-86,-87,-86,-100,-100,-100,-100,-100,-100,-62,-62,-62,-58,-58,-58,-100,-100,-100,-100,-100,-100,-64,-64,-64,-72,-72,-72,-61,-61,-61,-63,-63,-63,-86,-84,-85,-100,-100,-100,-61,-61,-61,-68,-68,-68,-51,-51,-51,-54,-54,-54,-100,-100,-100,-100,-100,-100,-55,-55,-54,-58,-57,-58,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-82,-86,-85,-86,-100,-80,-81,-86,-86,-85,-65,-63,-63,-56,-56,-56,-100,-100,-100,-100,-100,-100,-64,-64,-64,-70,-71,-70,-61,-61,-61,-62,-63,-63,-86,-84,-85,-100,-100,-100,-63,-63,-63,-67,-67,-67,-51,-51,-51,-53,-53,-53,-100,-100,-100,-100,-100,-100,-55,-55,-55,-58,-57,-58,90,507,49
-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-82,-83,-86,-87,-86,-100,-100,-100,-86,-86,-85,-65,-65,-65,-57,-57,-57,-100,-100,-100,-100,-100,-100,-64,-64,-64,-72,-73,-73,-61,-61,-61,-63,-63,-63,-86,-84,-85,-100,-100,-100,-60,-60,-60,-67,-67,-67,-51,-51,-51,-55,-55,-55,-100,-100,-100,-100,-100,-100,-55,-55,-55,-58,-58,-58,90,507,49
-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-86,-87,-86,-61,-61,-61,-60,-60,-60,-100,-100,-100,-100,-100,-100,-67,-67,-67,-70,-71,-71,-62,-63,-63,-69,-70,-69,-100,-100,-100,-100,-100,-100,-64,-64,-64,-66,-66,-66,-52,-52,-52,-52,-52,-52,-100,-100,-100,-100,-100,-100,-55,-57,-57,-60,-60,-60,90,488,50
-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-85,-84,-85,-88,-87,-84,-79,-79,-79,-86,-87,-87,-61,-63,-63,-59,-59,-59,-100,-100,-100,-100,-100,-100,-67,-67,-68,-72,-72,-72,-61,-61,-61,-71,-71,-71,-100,-100,-100,-100,-100,-100,-62,-62,-62,-66,-66,-66,-52,-52,-52,-53,-53,-53,-100,-100,-100,-100,-100,-100,-56,-55,-56,-71,-59,-71,90,488,50
-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-82,-81,-83,-88,-85,-100,-79,-80,-78,-86,-87,-87,-61,-61,-61,-58,-58,-58,-100,-100,-100,-100,-100,-100,-67,-68,-68,-72,-72,-72,-61,-61,-61,-70,-70,-69,-100,-100,-86,-100,-100,-100,-61,-61,-61,-66,-66,-66,-52,-52,-52,-52,-52,-52,-100,-100,-100,-100,-100,-100,-55,-55,-55,-71,-70,-71,90,488,50
-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-85,-84,-84,-88,-86,-85,-79,-79,-79,-100,-100,-100,-65,-65,-65,-59,-59,-59,-100,-100,-100,-100,-100,-100,-100,-67,-67,-72,-73,-72,-62,-62,-62,-70,-70,-70,-100,-100,-86,-100,-100,-100,-62,-62,-62,-66,-66,-66,-52,-52,-52,-51,-51,-51,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-58,-100,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-85,-85,-86,-86,-86,-79,-79,-79,-87,-86,-88,-63,-64,-63,-59,-59,-59,-100,-100,-100,-100,-100,-100,-70,-69,-69,-72,-72,-72,-62,-63,-62,-69,-70,-69,-100,-85,-85,-100,-100,-100,-63,-63,-63,-67,-67,-67,-51,-52,-52,-52,-52,-52,-100,-100,-100,-100,-100,-100,-54,-55,-55,-100,-59,-100,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-85,-85,-88,-86,-85,-79,-79,-79,-100,-100,-100,-64,-63,-63,-59,-59,-59,-100,-100,-100,-100,-100,-100,-100,-68,-67,-72,-72,-72,-62,-63,-62,-70,-70,-70,-100,-85,-85,-100,-100,-100,-63,-63,-63,-67,-66,-66,-51,-51,-51,-51,-51,-51,-100,-100,-100,-100,-100,-100,-55,-55,-55,-100,-59,-100,90,488,50
-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-85,-86,-87,-100,-100,-100,-87,-87,-89,-64,-61,-61,-59,-59,-59,-100,-100,-100,-100,-100,-100,-67,-67,-67,-71,-71,-71,-63,-63,-63,-70,-70,-69,-100,-100,-100,-100,-100,-100,-64,-64,-64,-66,-66,-66,-51,-51,-51,-52,-52,-52,-100,-100,-100,-100,-100,-100,-55,-57,-57,-60,-60,-60,90,488,50
-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-89,-87,-89,-64,-63,-64,-59,-59,-59,-100,-100,-100,-100,-100,-100,-68,-68,-68,-70,-70,-70,-62,-62,-62,-69,-69,-69,-100,-100,-100,-100,-100,-100,-63,-63,-63,-65,-65,-65,-52,-52,-52,-51,-51,-51,-100,-100,-100,-100,-100,-100,-55,-55,-56,-60,-59,-59,90,488,50
-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-100,-82,-100,-82,-83,-84,-84,-100,-100,-100,-87,-88,-88,-61,-61,-59,-57,-57,-57,-100,-100,-100,-100,-100,-100,-68,-100,-68,-73,-73,-73,-68,-68,-68,-73,-73,-73,-100,-100,-100,-100,-100,-100,-63,-63,-63,-63,-63,-63,-48,-48,-48,-51,-51,-51,-100,-100,-100,-100,-100,-100,-57,-57,-57,-63,-62,-64,90,469,51
-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-81,-81,-82,-83,-82,-83,-84,-83,-85,-88,-87,-88,-62,-62,-61,-58,-58,-58,-100,-100,-100,-100,-100,-100,-68,-68,-69,-73,-73,-73,-69,-69,-69,-74,-74,-74,-100,-100,-100,-100,-100,-100,-63,-64,-63,-63,-63,-63,-48,-48,-48,-52,-52,-52,-100,-100,-100,-100,-100,-100,-58,-58,-58,-75,-75,-74,90,469,51
-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-100,-83,-83,-83,-83,-83,-83,-100,-100,-100,-100,-100,-100,-63,-63,-63,-58,-58,-58,-100,-100,-100,-100,-100,-100,-67,-67,-67,-73,-73,-73,-65,-65,-65,-74,-74,-74,-100,-100,-100,-100,-100,-100,-61,-62,-62,-64,-63,-63,-49,-49,-49,-54,-53,-53,-100,-100,-100,-100,-100,-100,-58,-57,-57,-66,-64,-66,90,469,51
-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-81,-81,-82,-83,-84,-83,-84,-83,-85,-100,-100,-100,-62,-62,-62,-57,-57,-57,-100,-100,-100,-100,-100,-100,-68,-68,-69,-71,-71,-71,-69,-68,-68,-70,-70,-71,-100,-100,-100,-100,-100,-100,-60,-60,-60,-63,-63,-63,-50,-50,-50,-51,-51,-51,-100,-100,-100,-100,-100,-100,-58,-60,-59,-65,-63,-65,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-84,-84,-84,-100,-100,-100,-100,-100,-100,-59,-63,-58,-58,-58,-58,-100,-100,-100,-100,-100,-100,-67,-67,-67,-70,-71,-71,-66,-66,-66,-74,-74,-74,-100,-100,-100,-100,-100,-100,-63,-63,-63,-64,-63,-63,-48,-47,-47,-53,-53,-53,-100,-100,-100,-100,-100,-100,-58,-59,-59,-63,-63,-63,90,469,51
-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-100,-84,-84,-82,-84,-84,-83,-100,-100,-100,-87,-88,-88,-63,-63,-63,-57,-58,-57,-100,-100,-100,-100,-100,-100,-67,-67,-67,-73,-73,-73,-65,-65,-65,-73,-73,-73,-100,-100,-100,-100,-100,-100,-62,-62,-62,-75,-75,-75,-49,-49,-49,-56,-56,-56,-100,-100,-100,-100,-100,-100,-58,-57,-58,-64,-63,-64,90,469,51
-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-82,-100,-100,-83,-84,-83,-100,-100,-100,-87,-88,-88,-61,-61,-61,-58,-58,-58,-100,-100,-100,-100,-100,-100,-67,-68,-68,-71,-71,-71,-67,-67,-67,-71,-71,-71,-100,-100,-100,-100,-100,-100,-62,-62,-62,-64,-63,-63,-47,-47,-47,-51,-51,-51,-100,-100,-100,-100,-100,-100,-61,-61,-61,-63,-61,-64,90,469,51
-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-81,-81,-82,-84,-86,-84,-84,-83,-85,-100,-100,-100,-61,-61,-61,-58,-58,-58,-100,-100,-100,-100,-100,-100,-68,-67,-69,-71,-71,-71,-69,-68,-69,-74,-74,-74,-100,-100,-100,-100,-100,-100,-63,-63,-63,-64,-64,-64,-48,-48,-48,-53,-52,-52,-100,-100,-100,-100,-100,-100,-59,-59,-59,-65,-64,-65,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-81,-87,-88,-86,-100,-100,-100,-100,-100,-100,-57,-57,-57,-58,-58,-59,-100,-100,-100,-100,-100,-100,-68,-69,-68,-66,-66,-66,-61,-60,-60,-73,-73,-73,-100,-100,-100,-100,-100,-100,-64,-63,-64,-67,-67,-67,-47,-47,-47,-49,-48,-49,-100,-100,-100,-100,-100,-100,-60,-59,-58,-61,-60,-61,90,451,52
-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-82,-81,-81,-85,-86,-85,-82,-81,-83,-100,-100,-100,-62,-64,-64,-62,-62,-62,-100,-100,-100,-100,-100,-100,-68,-67,-67,-67,-67,-67,-64,-64,-64,-74,-74,-74,-100,-100,-100,-100,-100,-100,-64,-64,-64,-67,-67,-67,-46,-46,-46,-47,-47,-47,-100,-100,-100,-100,-100,-100,-58,-57,-57,-63,-59,-64,90,451,52
-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-83,-82,-82,-85,-85,-84,-100,-100,-100,-87,-88,-89,-58,-58,-61,-60,-60,-60,-100,-100,-100,-100,-100,-100,-69,-69,-67,-67,-67,-67,-67,-67,-66,-72,-72,-72,-100,-100,-100,-100,-100,-100,-64,-64,-64,-65,-66,-66,-46,-46,-46,-47,-47,-47,-100,-100,-100,-100,-100,-100,-56,-59,-59,-61,-60,-61,90,451,52
-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-82,-81,-81,-85,-85,-85,-82,-81,-83,-86,-88,-87,-60,-61,-61,-62,-62,-62,-100,-100,-100,-100,-100,-100,-68,-68,-67,-67,-67,-67,-61,-61,-61,-71,-71,-71,-100,-100,-100,-100,-100,-100,-65,-65,-65,-67,-67,-67,-47,-47,-47,-46,-48,-48,-100,-100,-100,-100,-100,-100,-55,-56,-56,-59,-59,-59,90,451,52
