04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-88,-88,-90,-85,-84,-86,-84,-85,-86,-73,-74,-73,-61,-65,-64,-100,-100,-100,-100,-100,-100,-77,-76,-74,-70,-71,-71,-68,-68,-68,-71,-71,-70,-80,-80,-80,-100,-100,-100,-69,-69,-69,-67,-66,-67,-67,-66,-67,-54,-57,-55,-100,-100,-100,-100,-100,-100,-60,-59,-60,-61,-61,-58,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-90,-90,-88,-86,-86,-83,-84,-83,-71,-72,-73,-67,-65,-66,-100,-100,-100,-100,-100,-100,-74,-75,-75,-70,-72,-71,-71,-70,-70,-69,-70,-69,-80,-80,-80,-100,-100,-100,-69,-69,-69,-68,-67,-67,-65,-66,-65,-52,-54,-52,-100,-100,-100,-100,-100,-100,-61,-61,-61,-64,-63,-63,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-90,-89,-90,-82,-82,-83,-81,-80,-81,-73,-73,-73,-65,-65,-65,-100,-100,-100,-100,-100,-100,-78,-78,-78,-69,-70,-69,-68,-70,-69,-68,-69,-67,-80,-80,-80,-100,-100,-100,-69,-69,-69,-68,-67,-68,-65,-66,-66,-53,-56,-54,-100,-100,-100,-100,-100,-100,-61,-61,-61,-63,-62,-62,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-90,-89,-90,-85,-85,-85,-80,-80,-80,-72,-71,-73,-66,-64,-66,-100,-100,-100,-100,-100,-100,-74,-75,-73,-70,-69,-69,-70,-69,-69,-68,-69,-69,-80,-80,-80,-100,-100,-100,-69,-69,-69,-67,-67,-69,-67,-66,-66,-53,-53,-54,-100,-100,-100,-100,-100,-100,-60,-61,-61,-62,-59,-61,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-93,-91,-93,-85,-83,-84,-83,-83,-83,-72,-74,-74,-68,-68,-66,-100,-100,-100,-100,-100,-100,-79,-79,-76,-68,-69,-68,-69,-70,-69,-70,-70,-72,-80,-80,-80,-100,-100,-100,-69,-68,-69,-68,-69,-68,-66,-66,-66,-54,-51,-54,-100,-100,-100,-100,-100,-100,-60,-60,-60,-62,-60,-61,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-90,-92,-90,-85,-83,-84,-80,-81,-81,-73,-73,-73,-64,-66,-64,-100,-100,-100,-100,-100,-100,-79,-76,-78,-68,-67,-66,-69,-68,-69,-70,-70,-70,-80,-80,-80,-100,-100,-100,-68,-69,-69,-69,-69,-70,-66,-65,-66,-54,-56,-52,-100,-100,-100,-100,-100,-100,-61,-61,-59,-62,-61,-58,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-90,-92,-91,-84,-84,-83,-81,-80,-80,-74,-72,-72,-64,-66,-65,-100,-100,-100,-100,-100,-100,-79,-76,-78,-68,-67,-68,-69,-70,-70,-70,-70,-70,-80,-80,-80,-100,-100,-100,-69,-68,-67,-68,-68,-70,-66,-67,-66,-53,-55,-53,-100,-100,-100,-100,-100,-100,-58,-59,-59,-62,-62,-62,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-89,-89,-89,-87,-85,-85,-82,-82,-82,-73,-73,-73,-66,-65,-66,-100,-100,-100,-100,-100,-100,-79,-76,-77,-68,-68,-67,-69,-69,-69,-70,-69,-70,-80,-80,-80,-100,-100,-100,-68,-69,-69,-67,-67,-67,-66,-66,-66,-53,-54,-53,-100,-100,-100,-100,-100,-100,-59,-60,-59,-62,-61,-60,90,601,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-91,-92,-91,-86,-86,-86,-83,-83,-83,-73,-73,-69,-65,-65,-66,-100,-100,-100,-100,-100,-100,-77,-77,-75,-72,-72,-74,-71,-71,-71,-71,-71,-71,-80,-80,-80,-100,-100,-100,-68,-67,-67,-62,-63,-63,-66,-65,-65,-57,-54,-57,-100,-100,-100,-100,-100,-100,-57,-57,-58,-61,-60,-61,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-92,-89,-89,-89,-89,-85,-84,-84,-77,-77,-76,-69,-70,-68,-65,-65,-65,-100,-100,-100,-100,-100,-100,-78,-78,-76,-72,-71,-74,-70,-70,-70,-72,-72,-72,-80,-80,-80,-100,-100,-100,-67,-69,-68,-64,-64,-64,-64,-63,-64,-56,-58,-58,-100,-100,-100,-100,-100,-100,-58,-57,-58,-56,-58,-56,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-92,-89,-90,-90,-90,-85,-86,-85,-78,-78,-79,-69,-69,-67,-64,-63,-64,-100,-100,-100,-100,-100,-100,-78,-78,-78,-71,-72,-71,-71,-71,-71,-71,-72,-71,-80,-80,-80,-100,-100,-100,-67,-68,-67,-63,-63,-63,-63,-63,-61,-56,-55,-58,-100,-100,-100,-100,-100,-100,-57,-56,-57,-62,-59,-60,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-91,-92,-91,-86,-87,-87,-78,-78,-78,-69,-70,-70,-64,-61,-64,-100,-100,-100,-100,-100,-100,-77,-80,-78,-72,-74,-72,-69,-69,-69,-72,-73,-72,-80,-80,-80,-100,-100,-100,-67,-68,-67,-65,-62,-64,-63,-63,-65,-54,-55,-54,-100,-100,-100,-100,-100,-100,-57,-58,-56,-60,-61,-59,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-90,-92,-92,-87,-88,-87,-77,-77,-78,-69,-66,-69,-65,-66,-66,-100,-100,-100,-100,-100,-100,-78,-78,-76,-70,-71,-71,-71,-71,-70,-70,-70,-70,-80,-80,-80,-100,-100,-100,-68,-67,-67,-65,-65,-63,-66,-64,-65,-54,-56,-53,-100,-100,-100,-100,-100,-100,-58,-57,-58,-70,-70,-70,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-92,-89,-89,-89,-90,-86,-86,-86,-85,-84,-85,-69,-68,-69,-64,-65,-64,-100,-100,-100,-100,-100,-100,-76,-76,-79,-70,-70,-70,-68,-68,-68,-70,-69,-71,-80,-80,-80,-100,-100,-100,-67,-67,-68,-63,-63,-63,-62,-64,-64,-57,-53,-55,-100,-100,-100,-100,-100,-100,-57,-57,-57,-58,-59,-57,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-90,-90,-92,-85,-84,-85,-78,-77,-78,-68,-69,-69,-65,-65,-63,-100,-100,-100,-100,-100,-100,-78,-78,-79,-71,-72,-72,-71,-70,-71,-73,-72,-72,-80,-80,-80,-100,-100,-100,-68,-67,-67,-65,-64,-64,-64,-65,-64,-54,-55,-54,-100,-100,-100,-100,-100,-100,-57,-57,-58,-60,-59,-60,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-89,-90,-91,-89,-88,-88,-86,-78,-78,-77,-68,-70,-69,-61,-65,-63,-100,-100,-100,-100,-100,-100,-81,-83,-80,-71,-72,-72,-71,-71,-70,-70,-71,-70,-80,-80,-80,-100,-100,-100,-67,-68,-67,-75,-76,-75,-64,-64,-63,-52,-58,-53,-100,-100,-100,-100,-100,-100,-59,-58,-57,-62,-61,-62,90,582,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-89,-89,-88,-88,-86,-87,-86,-85,-85,-85,-74,-73,-73,-60,-61,-62,-100,-100,-100,-100,-100,-100,-78,-78,-77,-68,-67,-67,-70,-68,-69,-70,-71,-70,-100,-100,-100,-100,-100,-100,-66,-66,-66,-62,-63,-62,-66,-66,-66,-53,-52,-52,-100,-100,-100,-100,-100,-100,-59,-60,-60,-62,-61,-61,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-92,-87,-87,-89,-87,-85,-85,-86,-83,-82,-83,-75,-72,-75,-63,-64,-63,-100,-100,-100,-100,-100,-100,-78,-76,-78,-66,-67,-67,-71,-69,-70,-72,-71,-71,-100,-100,-100,-100,-100,-100,-66,-64,-63,-63,-63,-62,-68,-68,-67,-52,-52,-52,-100,-100,-100,-100,-100,-100,-60,-60,-60,-61,-63,-61,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-89,-88,-89,-88,-86,-86,-86,-83,-83,-84,-72,-69,-74,-62,-61,-60,-100,-100,-100,-100,-100,-100,-72,-75,-75,-68,-68,-67,-70,-67,-70,-71,-72,-72,-100,-100,-100,-100,-100,-100,-66,-66,-66,-68,-67,-68,-67,-67,-66,-52,-53,-55,-100,-100,-100,-100,-100,-100,-59,-58,-60,-60,-59,-59,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-87,-88,-87,-88,-88,-88,-87,-87,-88,-82,-83,-83,-75,-75,-76,-61,-62,-62,-100,-100,-100,-100,-100,-100,-79,-79,-79,-67,-68,-67,-69,-70,-71,-70,-72,-70,-100,-100,-100,-100,-100,-100,-66,-66,-66,-62,-63,-63,-67,-67,-67,-52,-51,-52,-100,-100,-100,-100,-100,-100,-60,-59,-60,-62,-63,-61,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-89,-88,-89,-90,-86,-88,-86,-82,-82,-83,-73,-76,-74,-62,-62,-64,-100,-100,-100,-100,-100,-100,-79,-78,-78,-67,-67,-67,-70,-69,-69,-73,-74,-72,-100,-100,-100,-100,-100,-100,-66,-66,-66,-67,-68,-68,-67,-68,-69,-53,-53,-55,-100,-100,-100,-100,-100,-100,-61,-60,-60,-59,-59,-58,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-91,-88,-87,-87,-88,-87,-87,-88,-88,-84,-84,-83,-75,-76,-76,-62,-63,-60,-100,-100,-100,-100,-100,-100,-79,-78,-76,-68,-67,-66,-70,-69,-70,-71,-71,-71,-100,-100,-100,-100,-100,-100,-67,-65,-66,-76,-77,-77,-69,-68,-67,-52,-53,-52,-100,-100,-100,-100,-100,-100,-61,-60,-60,-62,-63,-61,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-89,-89,-88,-88,-86,-88,-86,-80,-81,-81,-74,-74,-73,-61,-62,-61,-100,-100,-100,-100,-100,-100,-77,-76,-78,-66,-67,-67,-69,-69,-69,-70,-70,-69,-100,-100,-100,-100,-100,-100,-66,-66,-66,-65,-64,-64,-67,-68,-67,-51,-51,-52,-100,-100,-100,-100,-100,-100,-58,-58,-59,-59,-60,-59,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-87,-88,-87,-88,-88,-89,-87,-87,-86,-82,-83,-83,-76,-76,-75,-61,-60,-63,-100,-100,-100,-100,-100,-100,-78,-78,-78,-68,-69,-67,-70,-70,-69,-71,-70,-69,-100,-100,-100,-100,-100,-100,-67,-66,-66,-62,-61,-62,-68,-67,-67,-53,-53,-52,-100,-100,-100,-100,-100,-100,-58,-59,-59,-62,-59,-63,90,563,46
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-88,-88,-87,-89,-89,-90,-88,-86,-89,-85,-85,-84,-65,-64,-65,-58,-56,-57,-100,-100,-100,-100,-100,-100,-79,-76,-76,-73,-71,-72,-73,-73,-73,-71,-71,-70,-100,-100,-100,-100,-100,-100,-65,-66,-66,-61,-61,-62,-68,-67,-68,-55,-53,-54,-100,-100,-100,-100,-100,-100,-59,-57,-58,-54,-55,-53,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-88,-88,-87,-90,-90,-90,-88,-89,-89,-87,-88,-87,-65,-64,-64,-53,-54,-53,-100,-100,-100,-100,-100,-100,-77,-80,-77,-68,-68,-69,-73,-72,-71,-72,-71,-71,-100,-100,-100,-100,-100,-100,-66,-67,-65,-66,-64,-65,-65,-65,-65,-48,-52,-47,-100,-100,-100,-100,-100,-100,-56,-56,-58,-53,-54,-54,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-88,-88,-87,-90,-90,-90,-90,-88,-88,-82,-82,-83,-65,-64,-65,-55,-55,-57,-100,-100,-100,-100,-100,-100,-79,-76,-79,-72,-72,-72,-72,-72,-72,-71,-71,-70,-100,-100,-100,-100,-100,-100,-65,-65,-64,-60,-60,-60,-63,-62,-63,-54,-53,-52,-100,-100,-100,-100,-100,-100,-58,-58,-58,-58,-55,-54,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-88,-88,-87,-90,-90,-90,-88,-88,-88,-81,-81,-82,-65,-65,-65,-67,-68,-66,-100,-100,-100,-100,-100,-100,-77,-80,-77,-70,-72,-72,-73,-73,-74,-71,-71,-71,-100,-100,-100,-100,-100,-100,-67,-67,-66,-61,-60,-60,-64,-65,-65,-54,-54,-54,-100,-100,-100,-100,-100,-100,-59,-58,-59,-54,-53,-54,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-91,-90,-90,-89,-88,-87,-87,-82,-82,-82,-64,-65,-63,-57,-56,-55,-100,-100,-100,-100,-100,-100,-74,-78,-78,-70,-72,-71,-74,-74,-72,-72,-72,-72,-100,-100,-100,-100,-100,-100,-65,-66,-65,-62,-62,-62,-65,-65,-63,-52,-56,-53,-100,-100,-100,-100,-100,-100,-57,-57,-56,-56,-59,-55,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-88,-88,-87,-90,-90,-88,-86,-88,-87,-82,-82,-83,-64,-64,-65,-59,-60,-60,-100,-100,-100,-100,-100,-100,-79,-80,-77,-70,-71,-72,-73,-71,-73,-72,-72,-72,-100,-100,-100,-100,-100,-100,-66,-66,-65,-59,-60,-60,-67,-65,-64,-56,-54,-56,-100,-100,-100,-100,-100,-100,-58,-56,-58,-56,-55,-53,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-91,-90,-90,-89,-86,-87,-86,-83,-83,-83,-65,-65,-65,-57,-58,-58,-100,-100,-100,-100,-100,-100,-74,-78,-79,-72,-72,-73,-72,-72,-72,-72,-72,-71,-100,-100,-100,-100,-100,-100,-66,-68,-66,-60,-59,-59,-65,-64,-65,-55,-52,-56,-100,-100,-100,-100,-100,-100,-58,-58,-58,-54,-54,-56,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-88,-88,-87,-90,-90,-90,-88,-87,-87,-83,-83,-82,-66,-65,-66,-60,-63,-63,-100,-100,-100,-100,-100,-100,-78,-79,-77,-71,-70,-71,-72,-72,-71,-69,-70,-71,-100,-100,-100,-100,-100,-100,-65,-66,-66,-61,-62,-60,-64,-64,-65,-45,-44,-45,-100,-100,-100,-100,-100,-100,-59,-58,-58,-55,-54,-53,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-92,-91,-92,-90,-87,-89,-85,-85,-85,-75,-66,-65,-57,-60,-59,-100,-100,-100,-100,-100,-100,-74,-73,-76,-69,-72,-72,-73,-73,-75,-78,-78,-77,-100,-100,-100,-100,-100,-100,-73,-74,-73,-65,-65,-64,-65,-65,-65,-57,-56,-54,-100,-100,-100,-100,-100,-100,-63,-61,-63,-57,-57,-58,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-92,-91,-92,-90,-87,-89,-81,-81,-81,-65,-65,-65,-63,-63,-59,-100,-100,-100,-100,-100,-100,-74,-74,-74,-66,-68,-67,-75,-73,-74,-78,-78,-77,-100,-100,-100,-100,-100,-100,-73,-74,-73,-77,-77,-77,-66,-66,-66,-54,-55,-54,-100,-100,-100,-100,-100,-100,-61,-59,-60,-58,-58,-56,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-92,-91,-92,-90,-87,-89,-78,-77,-77,-66,-66,-65,-56,-56,-57,-100,-100,-100,-100,-100,-100,-81,-81,-81,-66,-66,-67,-75,-75,-75,-77,-77,-77,-100,-100,-100,-100,-100,-100,-72,-73,-74,-62,-62,-63,-68,-69,-69,-57,-54,-57,-100,-100,-100,-100,-100,-100,-63,-63,-61,-59,-56,-58,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-89,-91,-89,-90,-87,-89,-83,-83,-83,-64,-54,-66,-57,-55,-57,-100,-100,-100,-100,-100,-100,-75,-75,-74,-69,-68,-68,-76,-74,-75,-78,-79,-77,-100,-100,-100,-100,-100,-100,-69,-70,-70,-66,-67,-66,-68,-66,-67,-58,-57,-58,-100,-100,-100,-100,-100,-100,-62,-62,-62,-64,-62,-65,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-89,-91,-89,-87,-87,-87,-77,-78,-78,-63,-66,-66,-57,-56,-57,-100,-100,-100,-100,-100,-100,-76,-76,-75,-67,-69,-69,-75,-74,-72,-79,-80,-80,-100,-100,-100,-100,-100,-100,-73,-74,-74,-62,-63,-62,-67,-67,-67,-54,-56,-54,-100,-100,-100,-100,-100,-100,-62,-61,-62,-63,-61,-63,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-89,-91,-89,-91,-87,-89,-80,-80,-80,-66,-66,-64,-58,-56,-58,-100,-100,-100,-100,-100,-100,-76,-76,-77,-71,-70,-70,-74,-75,-72,-76,-77,-77,-100,-100,-100,-100,-100,-100,-74,-73,-74,-64,-62,-65,-66,-65,-66,-54,-58,-54,-100,-100,-100,-100,-100,-100,-61,-61,-61,-58,-57,-57,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-91,-89,-91,-89,-87,-87,-87,-83,-83,-84,-63,-65,-63,-58,-61,-59,-100,-100,-100,-100,-100,-100,-81,-77,-80,-69,-70,-70,-75,-75,-73,-79,-79,-79,-100,-100,-100,-100,-100,-100,-67,-66,-66,-62,-63,-62,-66,-65,-65,-52,-57,-51,-100,-100,-100,-100,-100,-100,-63,-62,-62,-61,-59,-59,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-90,-88,-89,-92,-91,-92,-90,-87,-89,-80,-80,-81,-65,-67,-65,-63,-62,-62,-100,-100,-100,-100,-100,-100,-75,-74,-76,-71,-71,-70,-72,-73,-73,-76,-76,-76,-100,-100,-100,-100,-100,-100,-74,-75,-73,-66,-65,-66,-66,-65,-66,-56,-58,-56,-100,-100,-100,-100,-100,-100,-61,-61,-60,-59,-58,-58,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-87,-87,-89,-90,-90,-90,-87,-87,-87,-86,-86,-85,-68,-67,-68,-55,-55,-56,-100,-100,-100,-100,-100,-100,-74,-73,-74,-67,-67,-65,-72,-72,-73,-72,-71,-71,-100,-100,-100,-100,-100,-100,-70,-71,-70,-77,-76,-76,-62,-62,-63,-50,-52,-50,-100,-100,-100,-100,-100,-100,-65,-65,-65,-68,-67,-67,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-87,-87,-86,-88,-89,-88,-87,-87,-88,-87,-86,-86,-68,-69,-69,-56,-55,-54,-100,-100,-100,-100,-100,-100,-71,-72,-73,-66,-67,-67,-72,-72,-72,-71,-71,-73,-100,-100,-100,-100,-100,-100,-74,-74,-74,-63,-61,-62,-61,-63,-63,-51,-51,-51,-100,-100,-100,-100,-100,-100,-65,-65,-65,-66,-67,-64,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-88,-88,-86,-90,-91,-88,-87,-87,-88,-85,-87,-86,-68,-69,-68,-56,-55,-56,-100,-100,-100,-100,-100,-100,-71,-73,-73,-65,-64,-64,-72,-72,-72,-71,-72,-72,-100,-100,-100,-100,-100,-100,-71,-71,-71,-63,-62,-64,-61,-62,-62,-51,-51,-51,-100,-100,-100,-100,-100,-100,-65,-64,-65,-62,-64,-64,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-85,-86,-86,-90,-89,-89,-86,-86,-86,-86,-86,-86,-70,-71,-62,-54,-56,-55,-100,-100,-100,-100,-100,-100,-72,-72,-72,-67,-68,-65,-73,-73,-71,-72,-72,-72,-100,-100,-100,-100,-100,-100,-72,-72,-71,-64,-64,-62,-61,-61,-61,-51,-50,-52,-100,-100,-100,-100,-100,-100,-65,-67,-67,-65,-65,-64,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-86,-88,-86,-89,-90,-88,-86,-87,-86,-85,-86,-86,-70,-68,-69,-55,-55,-56,-100,-100,-100,-100,-100,-100,-72,-72,-72,-65,-63,-65,-72,-72,-72,-72,-72,-73,-100,-100,-100,-100,-100,-100,-71,-71,-70,-62,-63,-65,-63,-60,-62,-51,-52,-52,-100,-100,-100,-100,-100,-100,-66,-65,-64,-66,-66,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-87,-86,-86,-89,-90,-91,-86,-87,-86,-87,-85,-86,-70,-69,-69,-56,-55,-56,-100,-100,-100,-100,-100,-100,-73,-73,-71,-64,-66,-65,-70,-70,-71,-73,-74,-74,-100,-100,-100,-100,-100,-100,-72,-72,-72,-62,-64,-64,-63,-62,-63,-50,-50,-51,-100,-100,-100,-100,-100,-100,-64,-64,-63,-65,-64,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-87,-86,-89,-90,-88,-89,-87,-87,-87,-86,-85,-86,-69,-68,-69,-55,-54,-55,-100,-100,-100,-100,-100,-100,-73,-73,-74,-66,-66,-66,-71,-72,-72,-71,-73,-73,-100,-100,-100,-100,-100,-100,-73,-72,-73,-64,-65,-65,-63,-61,-63,-51,-53,-51,-100,-100,-100,-100,-100,-100,-67,-67,-68,-67,-66,-67,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-90,-100,-89,-91,-89,-90,-88,-87,-89,-88,-88,-86,-65,-70,-70,-54,-54,-54,-100,-100,-100,-100,-100,-100,-75,-74,-72,-67,-67,-65,-72,-74,-72,-72,-71,-71,-100,-100,-100,-100,-100,-100,-73,-73,-73,-66,-66,-66,-62,-63,-62,-54,-54,-56,-100,-100,-100,-100,-100,-100,-61,-60,-61,-65,-64,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-88,-86,-89,-92,-91,-91,-88,-87,-89,-84,-85,-85,-71,-70,-71,-56,-55,-55,-100,-100,-100,-100,-100,-100,-76,-79,-76,-61,-65,-64,-78,-77,-76,-75,-76,-77,-100,-100,-100,-100,-100,-100,-66,-66,-66,-70,-69,-69,-69,-69,-70,-47,-47,-48,-100,-100,-100,-100,-100,-100,-62,-62,-60,-60,-62,-61,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-87,-86,-89,-91,-90,-90,-89,-89,-89,-86,-87,-86,-71,-67,-68,-56,-55,-57,-100,-100,-100,-100,-100,-100,-78,-76,-78,-63,-64,-62,-77,-77,-76,-77,-76,-78,-100,-100,-100,-100,-100,-100,-66,-66,-66,-82,-82,-82,-69,-68,-69,-47,-47,-47,-100,-100,-100,-100,-100,-100,-62,-62,-62,-63,-59,-63,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-88,-86,-89,-90,-91,-91,-89,-90,-91,-87,-86,-84,-70,-70,-69,-56,-54,-55,-100,-100,-100,-100,-100,-100,-76,-76,-76,-63,-63,-65,-75,-77,-74,-77,-77,-78,-100,-100,-100,-100,-100,-100,-66,-67,-67,-69,-70,-69,-70,-69,-70,-48,-48,-47,-100,-100,-100,-100,-100,-100,-62,-63,-62,-60,-62,-62,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-87,-87,-89,-91,-90,-91,-90,-90,-88,-86,-87,-85,-69,-69,-69,-55,-54,-55,-100,-100,-100,-100,-100,-100,-78,-76,-78,-60,-64,-62,-76,-77,-74,-75,-76,-75,-100,-100,-100,-100,-100,-100,-67,-67,-66,-82,-81,-81,-69,-67,-66,-44,-47,-45,-100,-100,-100,-100,-100,-100,-62,-62,-61,-64,-62,-65,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-88,-86,-88,-90,-91,-91,-88,-89,-89,-86,-85,-85,-70,-70,-66,-56,-56,-58,-100,-100,-100,-100,-100,-100,-76,-78,-76,-64,-64,-64,-75,-75,-77,-76,-76,-77,-100,-100,-100,-100,-100,-100,-66,-67,-67,-70,-70,-70,-68,-67,-68,-47,-47,-46,-100,-100,-100,-100,-100,-100,-62,-61,-62,-64,-61,-61,90,488,50
