04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-86,-87,-87,-91,-91,-100,-84,-83,-85,-72,-69,-69,-63,-63,-64,-100,-100,-100,-100,-100,-100,-75,-75,-75,-63,-62,-62,-68,-68,-68,-74,-74,-75,-100,-100,-100,-100,-100,-100,-68,-69,-69,-65,-65,-65,-63,-63,-62,-100,-57,-60,-100,-100,-100,-100,-100,-100,-61,-61,-61,-57,-58,-58,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-85,-86,-85,-100,-100,-100,-84,-83,-85,-69,-73,-72,-62,-62,-62,-100,-100,-100,-100,-100,-100,-75,-75,-81,-64,-64,-66,-68,-68,-68,-74,-77,-76,-100,-100,-100,-100,-100,-100,-67,-67,-67,-78,-78,-78,-61,-62,-62,-60,-56,-60,-100,-100,-100,-100,-100,-100,-66,-62,-63,-61,-61,-59,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-91,-87,-86,-87,-100,-100,-100,-88,-87,-88,-72,-71,-71,-62,-63,-63,-100,-100,-100,-100,-100,-100,-76,-77,-77,-64,-64,-64,-69,-67,-69,-75,-74,-74,-91,-91,-100,-100,-100,-100,-65,-64,-64,-66,-66,-66,-63,-62,-62,-60,-47,-60,-100,-100,-100,-100,-100,-100,-62,-62,-62,-65,-63,-64,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-90,-92,-87,-87,-87,-100,-100,-100,-84,-85,-85,-70,-70,-71,-62,-62,-62,-100,-100,-100,-100,-100,-100,-76,-77,-75,-65,-64,-64,-68,-68,-68,-74,-74,-74,-100,-100,-100,-100,-100,-100,-64,-64,-64,-64,-65,-65,-61,-61,-62,-60,-58,-60,-100,-100,-100,-100,-100,-100,-62,-62,-62,-63,-63,-64,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-91,-86,-88,-87,-100,-100,-100,-85,-84,-83,-70,-70,-70,-60,-61,-61,-100,-100,-100,-100,-100,-100,-77,-77,-77,-63,-63,-64,-68,-67,-69,-75,-75,-75,-91,-91,-100,-100,-100,-100,-65,-65,-65,-67,-67,-67,-63,-63,-63,-60,-49,-60,-100,-100,-100,-100,-100,-100,-61,-62,-61,-68,-67,-68,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-84,-83,-85,-69,-69,-69,-62,-62,-62,-100,-100,-100,-100,-100,-100,-75,-75,-81,-64,-63,-63,-68,-68,-68,-71,-71,-73,-100,-100,-100,-100,-100,-100,-67,-66,-66,-67,-67,-67,-68,-68,-68,-100,-57,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-60,-60,-60,90,545,47
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-88,-87,-92,-90,-92,-77,-78,-78,-74,-74,-74,-61,-61,-62,-100,-100,-100,-100,-100,-100,-74,-73,-74,-66,-64,-65,-66,-65,-65,-76,-77,-78,-100,-100,-100,-100,-100,-100,-65,-65,-64,-69,-68,-68,-60,-59,-59,-56,-53,-57,-100,-100,-100,-100,-100,-100,-63,-62,-63,-61,-61,-62,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-86,-88,-92,-90,-92,-81,-81,-81,-72,-71,-71,-61,-61,-62,-100,-100,-100,-100,-100,-100,-72,-72,-100,-64,-66,-66,-64,-65,-65,-77,-77,-75,-100,-100,-100,-100,-100,-100,-65,-65,-65,-82,-81,-81,-63,-62,-62,-56,-53,-57,-100,-100,-100,-100,-100,-100,-61,-61,-61,-61,-61,-60,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-87,-86,-92,-90,-92,-79,-79,-79,-73,-73,-74,-62,-61,-62,-100,-100,-100,-100,-100,-100,-75,-74,-75,-65,-64,-64,-67,-67,-66,-76,-76,-76,-100,-100,-100,-100,-100,-100,-67,-67,-67,-69,-70,-69,-60,-61,-61,-56,-53,-57,-100,-100,-100,-100,-100,-100,-62,-62,-61,-63,-62,-62,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-91,-88,-89,-90,-100,-100,-100,-88,-87,-87,-71,-70,-70,-62,-62,-62,-100,-100,-100,-100,-100,-100,-91,-77,-77,-65,-64,-63,-68,-68,-68,-75,-75,-75,-91,-91,-100,-100,-100,-100,-65,-65,-65,-70,-70,-69,-63,-62,-63,-54,-51,-54,-100,-100,-100,-100,-100,-100,-64,-62,-61,-62,-61,-62,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-87,-86,-88,-92,-90,-92,-78,-78,-79,-72,-71,-71,-59,-62,-61,-100,-100,-100,-100,-100,-100,-73,-100,-100,-65,-64,-65,-67,-66,-66,-74,-74,-75,-100,-100,-100,-100,-100,-100,-65,-65,-65,-70,-70,-69,-62,-62,-62,-56,-52,-57,-100,-100,-100,-100,-100,-100,-64,-62,-61,-63,-63,-63,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-87,-88,-92,-90,-92,-78,-78,-78,-73,-73,-73,-61,-61,-62,-100,-100,-100,-100,-100,-100,-73,-73,-73,-64,-64,-65,-67,-67,-66,-76,-76,-76,-100,-100,-100,-100,-100,-100,-67,-64,-67,-69,-68,-68,-61,-61,-60,-56,-53,-57,-100,-100,-100,-100,-100,-100,-63,-63,-63,-63,-62,-62,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-88,-87,-92,-90,-92,-77,-78,-78,-84,-74,-74,-62,-61,-62,-100,-100,-100,-100,-100,-100,-74,-73,-74,-64,-64,-64,-69,-68,-67,-76,-76,-76,-100,-100,-100,-100,-100,-100,-65,-65,-65,-69,-70,-70,-60,-59,-59,-56,-52,-57,-100,-100,-100,-100,-100,-100,-62,-62,-62,-61,-61,-61,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-88,-88,-92,-90,-92,-77,-78,-77,-84,-74,-70,-60,-60,-60,-100,-100,-100,-100,-100,-100,-73,-73,-73,-64,-64,-64,-68,-68,-68,-76,-76,-76,-100,-100,-100,-100,-100,-100,-64,-64,-65,-71,-71,-71,-60,-60,-60,-56,-52,-57,-100,-100,-100,-100,-100,-100,-61,-61,-61,-61,-61,-61,90,526,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-91,-100,-100,-100,-88,-87,-88,-90,-89,-88,-84,-86,-85,-71,-71,-72,-60,-61,-60,-100,-100,-100,-100,-100,-100,-76,-75,-75,-73,-72,-71,-70,-70,-70,-78,-78,-79,-100,-100,-100,-100,-100,-100,-70,-69,-69,-69,-69,-70,-62,-61,-61,-54,-53,-54,-100,-100,-100,-100,-100,-100,-62,-61,-62,-65,-66,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-100,-100,-100,-84,-85,-84,-71,-71,-71,-61,-62,-61,-100,-100,-100,-100,-100,-100,-72,-72,-72,-72,-72,-72,-74,-75,-74,-78,-78,-79,-100,-100,-100,-100,-100,-100,-72,-72,-72,-82,-83,-81,-61,-61,-61,-53,-52,-53,-100,-100,-100,-100,-100,-100,-65,-66,-66,-65,-65,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-91,-100,-100,-100,-88,-89,-89,-100,-100,-100,-86,-85,-85,-71,-71,-71,-62,-61,-61,-100,-100,-100,-100,-100,-100,-76,-76,-76,-70,-71,-71,-71,-70,-70,-78,-78,-79,-100,-100,-100,-100,-100,-100,-69,-70,-70,-69,-69,-68,-61,-61,-61,-53,-52,-53,-100,-100,-100,-100,-100,-100,-62,-62,-62,-66,-66,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-87,-88,-92,-90,-92,-86,-87,-88,-69,-70,-70,-61,-61,-61,-100,-100,-100,-100,-100,-100,-75,-75,-75,-72,-73,-73,-67,-70,-67,-76,-75,-75,-100,-100,-100,-100,-100,-100,-72,-72,-72,-68,-67,-68,-63,-64,-64,-53,-51,-53,-100,-100,-100,-100,-100,-100,-63,-67,-63,-64,-63,-64,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-88,-100,-100,-100,-87,-88,-87,-69,-70,-70,-61,-61,-61,-100,-100,-100,-100,-100,-100,-75,-75,-75,-74,-73,-73,-72,-72,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-69,-69,-69,-68,-68,-68,-64,-62,-63,-53,-52,-53,-100,-100,-100,-100,-100,-100,-100,-67,-67,-63,-63,-63,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-91,-100,-100,-92,-88,-86,-88,-90,-89,-88,-85,-85,-83,-71,-71,-71,-60,-59,-60,-100,-100,-100,-100,-100,-100,-76,-75,-75,-71,-71,-70,-71,-71,-70,-78,-79,-78,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-61,-61,-61,-54,-53,-54,-100,-100,-100,-100,-100,-100,-63,-63,-63,-65,-65,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-91,-100,-100,-100,-88,-87,-88,-100,-100,-100,-86,-85,-86,-71,-71,-71,-60,-60,-60,-100,-100,-100,-100,-100,-100,-76,-76,-75,-70,-72,-71,-70,-70,-70,-78,-78,-79,-100,-100,-100,-100,-100,-100,-69,-70,-70,-69,-69,-69,-62,-62,-62,-55,-52,-55,-100,-100,-100,-100,-100,-100,-62,-62,-62,-64,-64,-64,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-89,-100,-100,-100,-86,-86,-86,-72,-70,-69,-63,-63,-63,-100,-100,-100,-100,-100,-100,-75,-75,-74,-70,-71,-70,-74,-73,-100,-75,-74,-74,-100,-100,-100,-100,-100,-100,-67,-67,-67,-69,-70,-70,-60,-59,-59,-53,-53,-53,-100,-100,-100,-100,-100,-100,-65,-65,-65,-65,-65,-65,90,507,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-88,-89,-88,-89,-88,-91,-91,-85,-86,-86,-73,-73,-75,-58,-58,-58,-100,-100,-100,-100,-100,-100,-78,-81,-78,-68,-68,-68,-72,-71,-71,-71,-72,-71,-100,-100,-100,-100,-100,-100,-65,-65,-65,-71,-71,-72,-57,-57,-57,-100,-51,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-64,-65,-64,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-89,-89,-88,-91,-91,-91,-90,-90,-91,-70,-70,-72,-59,-59,-59,-100,-100,-100,-100,-100,-100,-100,-81,-76,-67,-66,-66,-70,-71,-71,-73,-74,-73,-100,-100,-100,-100,-100,-100,-67,-67,-67,-70,-69,-69,-61,-57,-57,-100,-50,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-77,-77,-77,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-89,-88,-88,-88,-91,-91,-86,-86,-87,-73,-73,-73,-60,-58,-59,-100,-100,-100,-100,-100,-100,-78,-81,-79,-65,-67,-66,-70,-70,-70,-70,-71,-70,-100,-100,-100,-100,-100,-100,-66,-66,-65,-72,-72,-72,-58,-58,-58,-100,-50,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-66,-66,-67,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-91,-100,-100,-92,-86,-87,-86,-90,-89,-88,-90,-90,-91,-70,-70,-70,-59,-59,-59,-100,-100,-100,-100,-100,-100,-76,-81,-81,-65,-65,-66,-72,-71,-71,-74,-74,-75,-100,-100,-100,-100,-100,-100,-67,-67,-67,-68,-69,-68,-61,-61,-61,-54,-53,-54,-100,-100,-100,-100,-100,-100,-65,-65,-65,-75,-75,-75,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-91,-88,-88,-88,-91,-91,-88,-87,-87,-73,-73,-73,-60,-59,-59,-100,-100,-100,-100,-100,-100,-78,-81,-79,-66,-66,-65,-70,-69,-70,-70,-72,-70,-100,-100,-100,-100,-100,-100,-65,-66,-65,-72,-71,-72,-58,-58,-58,-100,-52,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-66,-67,-66,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-90,-89,-88,-88,-91,-91,-84,-86,-85,-71,-71,-71,-58,-58,-58,-100,-100,-100,-100,-100,-100,-78,-81,-79,-67,-67,-66,-72,-71,-71,-72,-72,-73,-100,-100,-100,-100,-100,-100,-66,-66,-66,-71,-70,-71,-57,-56,-56,-100,-51,-100,-100,-100,-100,-100,-100,-100,-64,-63,-64,-64,-64,-63,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-88,-88,-89,-88,-91,-91,-85,-86,-86,-71,-71,-71,-58,-58,-57,-100,-100,-100,-100,-100,-100,-79,-79,-78,-68,-67,-68,-71,-72,-71,-72,-73,-74,-100,-100,-100,-100,-100,-100,-66,-66,-66,-84,-84,-83,-57,-57,-56,-100,-51,-100,-100,-100,-100,-100,-100,-100,-65,-64,-64,-66,-65,-65,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-89,-88,-88,-91,-91,-91,-90,-90,-91,-70,-75,-74,-59,-59,-58,-100,-100,-100,-100,-100,-100,-74,-81,-75,-67,-69,-68,-70,-70,-71,-69,-69,-70,-100,-100,-100,-100,-100,-100,-68,-67,-67,-70,-71,-70,-57,-57,-57,-100,-52,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-66,-67,-66,90,488,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-88,-85,-85,-85,-88,-100,-100,-87,-85,-86,-69,-71,-69,-65,-60,-65,-100,-100,-100,-100,-100,-100,-75,-80,-80,-69,-69,-68,-72,-72,-72,-79,-80,-79,-100,-100,-100,-100,-100,-100,-70,-70,-70,-67,-66,-83,-57,-56,-56,-100,-48,-100,-100,-100,-100,-100,-100,-100,-65,-69,-69,-65,-64,-64,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-85,-86,-86,-74,-100,-69,-63,-63,-63,-100,-100,-100,-100,-100,-100,-75,-100,-100,-68,-68,-68,-100,-74,-74,-73,-74,-73,-100,-100,-100,-100,-100,-100,-70,-69,-69,-66,-66,-66,-56,-56,-56,-49,-49,-48,-100,-100,-100,-100,-100,-100,-69,-68,-69,-66,-66,-66,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-91,-87,-88,-86,-100,-100,-100,-85,-85,-85,-67,-67,-67,-62,-62,-62,-100,-100,-100,-100,-100,-100,-77,-77,-77,-70,-69,-69,-74,-73,-73,-72,-73,-74,-100,-100,-100,-100,-100,-100,-70,-70,-70,-68,-68,-68,-55,-55,-56,-49,-49,-48,-100,-100,-100,-100,-100,-100,-67,-68,-66,-66,-65,-65,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-91,-88,-88,-87,-100,-100,-100,-84,-85,-85,-66,-67,-66,-61,-62,-62,-100,-100,-100,-100,-100,-100,-76,-76,-77,-68,-68,-69,-74,-74,-75,-72,-73,-72,-100,-100,-100,-100,-100,-100,-69,-69,-69,-69,-69,-69,-56,-56,-56,-49,-49,-48,-100,-100,-100,-100,-100,-100,-67,-67,-68,-68,-67,-67,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-91,-86,-85,-86,-100,-100,-100,-84,-86,-86,-67,-67,-67,-62,-62,-61,-100,-100,-100,-100,-100,-100,-75,-77,-100,-68,-68,-69,-74,-74,-74,-72,-73,-72,-100,-100,-100,-100,-100,-100,-69,-67,-68,-68,-68,-68,-56,-56,-56,-49,-49,-48,-100,-100,-100,-100,-100,-100,-67,-66,-66,-64,-64,-65,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-91,-86,-86,-87,-100,-100,-100,-86,-85,-86,-67,-67,-67,-62,-62,-62,-100,-100,-100,-100,-100,-100,-77,-77,-77,-70,-71,-71,-74,-74,-75,-72,-73,-72,-100,-100,-100,-100,-100,-100,-70,-70,-70,-81,-80,-81,-56,-56,-56,-49,-50,-48,-100,-100,-100,-100,-100,-100,-67,-67,-66,-66,-66,-65,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-91,-85,-85,-86,-100,-100,-100,-91,-88,-89,-66,-66,-67,-63,-62,-63,-100,-100,-100,-100,-100,-100,-77,-76,-76,-69,-69,-68,-74,-74,-75,-74,-75,-75,-100,-100,-100,-100,-100,-100,-70,-69,-69,-66,-67,-66,-56,-56,-56,-49,-52,-48,-100,-100,-100,-100,-100,-100,-68,-70,-68,-66,-66,-66,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-87,-87,-100,-100,-100,-88,-88,-90,-67,-67,-67,-61,-61,-61,-100,-100,-100,-100,-100,-100,-75,-77,-100,-67,-67,-68,-75,-74,-75,-74,-73,-74,-100,-100,-100,-100,-100,-100,-68,-67,-68,-68,-68,-68,-55,-55,-55,-49,-49,-48,-100,-100,-100,-100,-100,-100,-70,-70,-69,-63,-64,-63,90,469,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-85,-83,-83,-100,-92,-100,-89,-90,-89,-67,-67,-67,-59,-59,-59,-100,-100,-100,-100,-100,-100,-82,-82,-81,-62,-63,-63,-69,-73,-70,-76,-75,-75,-100,-100,-100,-100,-100,-100,-69,-69,-69,-71,-70,-71,-56,-56,-57,-53,-50,-54,-100,-100,-100,-100,-100,-100,-63,-63,-63,-68,-67,-67,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-85,-100,-92,-100,-89,-90,-89,-67,-65,-65,-58,-58,-58,-100,-100,-100,-100,-100,-100,-79,-79,-79,-63,-63,-63,-86,-74,-74,-76,-75,-75,-100,-100,-100,-100,-100,-100,-67,-67,-67,-84,-83,-83,-56,-56,-56,-53,-50,-54,-100,-100,-100,-100,-100,-100,-63,-63,-63,-67,-66,-68,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-85,-84,-85,-100,-92,-100,-89,-87,-88,-66,-67,-67,-58,-58,-58,-100,-100,-100,-100,-100,-100,-79,-77,-79,-64,-63,-63,-74,-73,-74,-78,-78,-79,-100,-100,-100,-100,-100,-100,-67,-66,-66,-70,-69,-69,-55,-56,-57,-53,-51,-54,-100,-100,-100,-100,-100,-100,-63,-63,-63,-68,-68,-69,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-83,-100,-100,-100,-89,-90,-89,-67,-69,-68,-59,-59,-59,-100,-100,-100,-100,-100,-100,-79,-79,-79,-62,-62,-63,-72,-76,-72,-76,-78,-76,-100,-100,-100,-100,-100,-100,-67,-67,-67,-73,-72,-73,-57,-56,-56,-100,-50,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-68,-68,-68,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-84,-85,-85,-100,-92,-100,-89,-90,-89,-68,-66,-67,-58,-59,-59,-100,-100,-100,-100,-100,-100,-79,-79,-79,-63,-62,-62,-74,-74,-74,-76,-75,-76,-100,-100,-100,-100,-100,-100,-69,-69,-69,-69,-69,-70,-58,-57,-58,-53,-50,-54,-100,-100,-100,-100,-100,-100,-64,-63,-65,-65,-66,-66,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-86,-85,-85,-100,-92,-100,-89,-90,-89,-66,-66,-66,-58,-59,-59,-100,-100,-100,-100,-100,-100,-79,-79,-79,-62,-62,-62,-74,-73,-74,-76,-76,-74,-100,-100,-100,-100,-100,-100,-68,-68,-68,-70,-71,-71,-58,-57,-57,-53,-50,-54,-100,-100,-100,-100,-100,-100,-64,-65,-65,-65,-65,-64,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-85,-85,-85,-100,-92,-100,-89,-87,-88,-67,-67,-66,-58,-58,-58,-100,-100,-100,-100,-100,-100,-82,-82,-82,-63,-63,-64,-74,-73,-74,-76,-75,-76,-100,-100,-100,-100,-100,-100,-68,-68,-68,-70,-71,-71,-56,-56,-55,-53,-49,-54,-100,-100,-100,-100,-100,-100,-63,-63,-63,-66,-66,-66,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-92,-91,-89,-90,-89,-70,-70,-69,-59,-59,-59,-100,-100,-100,-100,-100,-100,-75,-77,-76,-62,-62,-62,-75,-76,-75,-83,-83,-83,-100,-100,-100,-100,-100,-100,-71,-71,-71,-73,-72,-72,-60,-60,-60,-100,-50,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-68,-69,-68,90,451,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-84,-85,-86,-100,-100,-100,-84,-92,-90,-71,-71,-71,-59,-59,-59,-100,-100,-100,-100,-100,-100,-77,-73,-77,-61,-61,-61,-77,-77,-77,-81,-83,-81,-100,-100,-100,-100,-100,-100,-68,-68,-68,-71,-70,-70,-52,-52,-52,-51,-45,-52,-100,-100,-100,-100,-100,-100,-67,-66,-66,-69,-68,-69,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-88,-86,-85,-85,-89,-89,-89,-88,-89,-89,-70,-70,-70,-58,-54,-57,-100,-100,-100,-100,-100,-100,-74,-73,-77,-67,-68,-66,-77,-77,-77,-81,-80,-82,-100,-100,-100,-100,-100,-100,-68,-68,-68,-70,-70,-71,-53,-52,-53,-51,-46,-52,-100,-100,-100,-100,-100,-100,-67,-67,-67,-70,-70,-70,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-88,-85,-85,-85,-88,-89,-89,-87,-88,-88,-68,-71,-68,-58,-57,-57,-100,-100,-100,-100,-100,-100,-74,-74,-73,-64,-64,-63,-75,-74,-75,-81,-81,-81,-100,-100,-100,-100,-100,-100,-68,-68,-68,-71,-70,-71,-53,-52,-52,-51,-47,-52,-100,-100,-100,-100,-100,-100,-67,-66,-66,-67,-66,-67,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-88,-86,-87,-85,-88,-89,-89,-89,-89,-90,-68,-71,-68,-58,-58,-58,-100,-100,-100,-100,-100,-100,-74,-74,-73,-67,-67,-66,-75,-75,-76,-79,-79,-79,-100,-100,-100,-100,-100,-100,-70,-70,-71,-70,-69,-69,-54,-54,-54,-51,-46,-52,-100,-100,-100,-100,-100,-100,-67,-67,-67,-75,-73,-73,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-84,-86,-100,-100,-100,-84,-83,-84,-73,-71,-73,-57,-57,-57,-100,-100,-100,-100,-100,-100,-75,-75,-75,-63,-63,-63,-73,-74,-74,-77,-79,-78,-100,-100,-100,-100,-100,-100,-69,-69,-69,-70,-70,-70,-54,-53,-54,-51,-46,-52,-100,-100,-100,-100,-100,-100,-67,-68,-67,-67,-67,-67,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-84,-85,-100,-100,-100,-89,-89,-89,-73,-71,-73,-56,-59,-58,-100,-100,-100,-100,-100,-100,-82,-81,-100,-66,-66,-66,-77,-76,-76,-77,-77,-77,-100,-100,-100,-100,-100,-100,-68,-68,-68,-84,-84,-84,-54,-54,-59,-51,-46,-52,-100,-100,-100,-100,-100,-100,-67,-66,-67,-75,-73,-72,90,432,53
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-85,-85,-85,-100,-100,-100,-84,-90,-84,-73,-68,-73,-56,-57,-57,-100,-100,-100,-100,-100,-100,-73,-73,-75,-67,-68,-68,-73,-74,-78,-84,-84,-84,-100,-100,-100,-100,-100,-100,-69,-69,-69,-72,-71,-71,-51,-52,-51,-51,-45,-52,-100,-100,-100,-100,-100,-100,-67,-66,-67,-71,-69,-69,90,432,53
