18:64:72:46:81:20,18:64:72:46:81:21,18:64:72:46:81:22,18:64:72:46:81:32,18:64:72:46:81:33,18:64:72:46:81:34,18:64:72:46:85:d1,18:64:72:46:85:d2,18:64:72:46:85:d3,18:64:72:46:86:91,18:64:72:46:86:92,18:64:72:46:86:93,18:64:72:46:a0:11,18:64:72:46:a0:12,18:64:72:46:a0:13,18:64:72:47:00:d1,18:64:72:47:00:d2,18:64:72:47:00:d3,18:64:72:47:01:00,18:64:72:47:01:01,18:64:72:47:01:02,18:64:72:47:01:11,18:64:72:47:01:12,18:64:72:47:01:13,18:64:72:47:04:80,18:64:72:47:04:81,18:64:72:47:04:82,18:64:72:47:04:91,18:64:72:47:04:92,18:64:72:47:04:93,18:64:72:47:08:31,18:64:72:47:08:32,18:64:72:47:08:33,84:d4:7e:d8:ef:e0,84:d4:7e:d8:ef:e1,84:d4:7e:d8:ef:e2,84:d4:7e:d8:ef:f0,84:d4:7e:d8:ef:f1,84:d4:7e:d8:ef:f3,84:d4:7e:d8:f1:70,84:d4:7e:d8:f1:71,84:d4:7e:d8:f1:73,84:d4:7e:d8:f2:30,84:d4:7e:d8:f2:32,84:d4:7e:d8:f2:33,84:d4:7e:d8:f3:40,84:d4:7e:d8:f3:41,84:d4:7e:d8:f3:42,84:d4:7e:d8:f3:50,84:d4:7e:d8:f3:51,84:d4:7e:d8:f3:53,84:d4:7e:d8:f3:80,84:d4:7e:d8:f3:81,84:d4:7e:d8:f3:82,84:d4:7e:d8:f3:90,84:d4:7e:d8:f3:91,84:d4:7e:d8:f3:93,84:d4:7e:d8:f4:40,84:d4:7e:d8:f4:41,84:d4:7e:d8:f4:42,84:d4:7e:d8:f4:51,84:d4:7e:d8:f4:52,84:d4:7e:d8:f4:53,84:d4:7e:d8:f5:80,84:d4:7e:d8:f5:81,84:d4:7e:d8:f5:82,84:d4:7e:d8:f5:90,84:d4:7e:d8:f5:91,84:d4:7e:d8:f5:93,84:d4:7e:d8:f6:30,84:d4:7e:d8:f6:31,84:d4:7e:d8:f6:33,84:d4:7e:d8:f6:80,84:d4:7e:d8:f6:81,84:d4:7e:d8:f6:82,84:d4:7e:d8:f6:91,84:d4:7e:d8:f6:92,84:d4:7e:d8:f6:93,84:d4:7e:d8:f6:f0,84:d4:7e:d8:f6:f1,84:d4:7e:d8:f6:f3,84:d4:7e:d8:f9:00,84:d4:7e:d8:f9:01,84:d4:7e:d8:f9:02,84:d4:7e:d8:f9:10,84:d4:7e:d8:f9:11,84:d4:7e:d8:f9:13,84:d4:7e:d8:f9:c0,84:d4:7e:d8:f9:c1,84:d4:7e:d8:f9:c2,84:d4:7e:d8:f9:d0,84:d4:7e:d8:f9:d1,84:d4:7e:d8:f9:d3,84:d4:7e:d8:fa:30,84:d4:7e:d8:fa:31,84:d4:7e:d8:fa:32,84:d4:7e:d8:fa:d0,84:d4:7e:d8:fa:d1,84:d4:7e:d8:fa:d3,84:d4:7e:d8:fb:00,84:d4:7e:d8:fb:01,84:d4:7e:d8:fb:02,84:d4:7e:d8:fb:10,84:d4:7e:d8:fb:11,84:d4:7e:d8:fb:13,84:d4:7e:d8:fd:40,84:d4:7e:d8:fd:41,84:d4:7e:d8:fd:42,84:d4:7e:d8:fd:50,84:d4:7e:d8:fd:51,84:d4:7e:d8:fd:53,84:d4:7e:d9:00:70,84:d4:7e:d9:00:72,84:d4:7e:d9:00:73,84:d4:7e:d9:00:b0,84:d4:7e:d9:00:b1,84:d4:7e:d9:00:b2,84:d4:7e:d9:00:f0,84:d4:7e:d9:00:f1,84:d4:7e:d9:00:f3,84:d4:7e:d9:02:10,84:d4:7e:d9:02:11,84:d4:7e:d9:02:13,84:d4:7e:d9:03:10,84:d4:7e:d9:03:11,84:d4:7e:d9:03:13,84:d4:7e:d9:07:20,84:d4:7e:d9:07:21,84:d4:7e:d9:07:22,84:d4:7e:d9:07:30,84:d4:7e:d9:07:31,84:d4:7e:d9:07:33,a8:bd:27:4c:b1:10,a8:bd:27:4c:b1:11,a8:bd:27:4c:b1:13,a8:bd:27:4c:b6:80,a8:bd:27:4c:b6:81,a8:bd:27:4c:b6:82,a8:bd:27:4c:b6:90,a8:bd:27:4c:b6:92,a8:bd:27:4c:b6:93,a8:bd:27:4c:b7:c0,a8:bd:27:4c:b7:c1,a8:bd:27:4c:b7:c2,a8:bd:27:4c:b7:d0,a8:bd:27:4c:b7:d2,a8:bd:27:4c:b7:d3,a8:bd:27:4c:bc:90,a8:bd:27:4c:bc:91,a8:bd:27:4c:bc:93,a8:bd:27:4c:bf:a0,a8:bd:27:4c:bf:a1,a8:bd:27:4c:bf:a2,a8:bd:27:4c:bf:b0,a8:bd:27:4c:bf:b2,a8:bd:27:4c:bf:b3,a8:bd:27:4c:c0:30,a8:bd:27:4c:c0:31,a8:bd:27:4c:c0:33,a8:bd:27:4c:c0:b0,a8:bd:27:4c:c0:b1,a8:bd:27:4c:c0:b3,a8:bd:27:4c:c8:d0,a8:bd:27:4c:c8:d1,a8:bd:27:4c:c8:d3,b4:5d:50:e1:92:f0,b4:5d:50:e1:92:f1,b4:5d:50:e1:92:f3,b4:5d:50:e1:93:80,b4:5d:50:e1:93:81,b4:5d:50:e1:93:82,b4:5d:50:e1:93:91,b4:5d:50:e1:93:92,b4:5d:50:e1:93:93,b4:5d:50:e1:9c:10,b4:5d:50:e1:9c:11,b4:5d:50:e1:9c:13,b4:5d:50:e1:9c:d0,b4:5d:50:e1:9c:d1,b4:5d:50:e1:9c:d3,x,y,label
-74,-75,-74,-75,-100,-75,-57,-50,-57,-84,-86,-85,-70,-71,-69,-71,-71,-71,-68,-67,-67,-66,-66,-66,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-85,-83,-83,-83.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-83.0,-85.0,-85.0,-82.0,-83.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-85,-85,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-83,-62,-62,-62,-63,-63,-63,-100,-100,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-83,-85,-100,-85,-61,-61,-61,-61,-60,-60,-100,-100.0,-100,-53,-53,-53,-85,-100,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,491,16
-73,-73,-73,-76,-100,-76,-53,-51,-53,-86,-85,-86,-69,-69,-69,-72,-72,-72,-68,-68,-68,-65,-66,-66,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-82,-83,-83.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-83.0,-85.0,-85.0,-83.0,-83.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-82,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-85,-100.0,-100.0,-86.0,-86.0,-86.0,-85.0,-82,-81,-82,-63,-62,-63,-67,-66,-66,-100,-100,-82,-86.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100,-100,-83,-88,-100,-100,-60,-60,-60,-60,-60,-60,-100,-100.0,-100,-54,-54,-54,-85,-100,-85,-100.0,-100.0,-100.0,-63,-63,-63,-100.0,-100.0,-100.0,823,491,16
-73,-73,-74,-77,-100,-77,-53,-53,-53,-85,-83,-85,-72,-71,-69,-72,-72,-72,-64,-64,-65,-65,-65,-66,-100,-100,-100,-100,-100,-100,-56,-57,-56,-85.0,-86.0,-85.0,-85.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-84,-83,-84.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-85.0,-87.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-87.0,-84.0,-84.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-83,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-100,-100.0,-100.0,-100.0,-87.0,-88.0,-88.0,-81,-81,-81,-63,-63,-63,-66,-65,-65,-82,-82,-81,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-86,-84,-85,-84,-83,-84,-61,-61,-61,-59,-58,-58,-100,-100.0,-100,-53,-53,-53,-100,-100,-100,-100.0,-100.0,-100.0,-61,-62,-61,-100.0,-100.0,-100.0,823,505,17
-72,-72,-72,-75,-100,-75,-56,-56,-56,-87,-86,-85,-69,-100,-70,-71,-71,-71,-64,-64,-64,-65,-65,-65,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-84,-83,-84,-84.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-86.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-85.0,-100.0,-100.0,-85.0,-86.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-86.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-82,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-87,-100.0,-100.0,-100.0,-87.0,-87.0,-86.0,-82,-82,-83,-64,-65,-64,-60,-60,-60,-82,-84,-81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-83,-87,-86,-85,-59,-59,-59,-58,-58,-58,-100,-100.0,-100,-54,-54,-54,-84,-100,-83,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,505,17
-73,-73,-73,-74,-100,-74,-57,-57,-57,-86,-86,-85,-68,-100,-68,-71,-71,-71,-65,-65,-65,-67,-66,-66,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100.0,-85.0,-100.0,-88.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-86,-84,-85,-86.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-87.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-83.0,-100.0,-82.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-82,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-84,-62,-61,-61,-59,-59,-59,-82,-84,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-82,-81,-86,-88,-85,-60,-60,-60,-58,-58,-58,-100,-100.0,-100,-55,-55,-55,-84,-100,-84,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,505,17
-72,-72,-71,-74,-100,-74,-55,-55,-55,-87,-85,-85,-68,-100,-68,-71,-71,-71,-63,-64,-64,-65,-65,-65,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100.0,-85.0,-100.0,-88.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-84,-85,-83,-83.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-87.0,-86.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-85.0,-100.0,-100.0,-85.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-82,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-82,-82,-65,-65,-65,-59,-59,-59,-82,-84,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-83,-86,-86,-85,-60,-60,-60,-58,-58,-58,-100,-100.0,-100,-55,-55,-54,-84,-100,-83,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,505,17
-72,-72,-72,-74,-100,-75,-55,-55,-55,-86,-86,-85,-71,-100,-71,-71,-70,-71,-65,-65,-65,-66,-66,-66,-100,-100,-100,-100,-100,-100,-57,-58,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-84,-84,-84,-84.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-85.0,-85.0,-86.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-84.0,-100.0,-84.0,-85.0,-84.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-86.0,-86.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-100,-100.0,-100.0,-100.0,-87.0,-87.0,-86.0,-83,-82,-83,-64,-64,-64,-60,-60,-60,-81,-100,-81,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-82,-82,-86,-86,-100,-60,-60,-60,-57,-57,-57,-100,-100.0,-100,-56,-53,-56,-100,-100,-84,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,505,17
-72,-72,-72,-78,-100,-78,-56,-56,-56,-100,-100,-87,-71,-71,-71,-71,-71,-70,-65,-64,-65,-65,-65,-64,-100,-100,-100,-100,-100,-100,-56,-56,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-100,-100,-84,-83.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-85.0,-100.0,-85.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-87.0,-84.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-88.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-81,-82,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-100,-100,-100.0,-100.0,-100.0,-87.0,-100.0,-88.0,-83,-83,-83,-67,-67,-67,-63,-62,-62,-81,-80,-81,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-63,-63,-64,-61,-61,-61,-100,-100.0,-100,-56,-55,-56,-100,-100,-100,-100.0,-100.0,-100.0,-61,-61,-60,-100.0,-100.0,-100.0,823,505,17
-73,-72,-72,-75,-100,-75,-56,-56,-55,-86,-85,-86,-68,-100,-68,-71,-71,-71,-64,-65,-64,-65,-66,-66,-100,-100,-100,-100,-100,-100,-56,-57,-56,-100.0,-85.0,-100.0,-88.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-86,-84,-84,-84.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-85.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-84.0,-100.0,-82.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-82,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-83,-64,-63,-63,-59,-59,-59,-82,-82,-81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-82,-81,-86,-86,-85,-60,-60,-60,-57,-57,-57,-100,-100.0,-100,-56,-55,-56,-100,-100,-86,-100.0,-100.0,-100.0,-62,-62,-61,-100.0,-100.0,-100.0,823,505,17
-72,-72,-72,-74,-100,-74,-55,-55,-55,-87,-86,-86,-70,-100,-71,-71,-71,-71,-64,-64,-64,-65,-64,-64,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-100,-83,-83,-85.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-85.0,-87.0,-88.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-84.0,-85.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-86.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-85,-85,-85,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-100,-100,-100.0,-100.0,-100.0,-87.0,-87.0,-86.0,-82,-82,-82,-65,-64,-64,-60,-60,-60,-81,-80,-81,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-82,-85,-100,-100,-61,-61,-61,-57,-57,-57,-100,-100.0,-100,-55,-54,-55,-100,-100,-84,-100.0,-100.0,-100.0,-62,-62,-63,-100.0,-100.0,-100.0,823,505,17
-72,-71,-71,-76,-100,-76,-49,-49,-49,-87,-85,-85,-68,-69,-68,-74,-74,-73,-66,-64,-65,-59,-59,-59,-100,-100,-100,-100,-100,-100,-60,-60,-60,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-100,-100,-84,-84.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-84.0,-86.0,-87.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-86.0,-100.0,-100.0,-86.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-88.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88,-86,-86,-100.0,-100.0,-100.0,-89.0,-89.0,-100.0,-79,-79,-79,-60,-60,-60,-58,-58,-58,-84,-100,-83,-85.0,-86.0,-86.0,-100.0,-100.0,-100.0,-84,-83,-82,-85,-86,-86,-61,-60,-61,-61,-61,-62,-100,-100.0,-100,-54,-53,-53,-84,-85,-84,-100.0,-100.0,-100.0,-60,-60,-60,-100.0,-100.0,-100.0,823,519,18
-72,-71,-71,-76,-100,-76,-48,-48,-49,-86,-85,-86,-69,-69,-70,-74,-73,-73,-66,-66,-65,-59,-59,-59,-100,-100,-100,-100,-100,-100,-60,-60,-61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-84,-84,-84.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-87.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-86.0,-100.0,-86.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-82,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78,-78,-78,-61,-61,-61,-58,-58,-58,-83,-85,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-84,-85,-86,-85,-60,-60,-60,-61,-61,-61,-100,-100.0,-100,-53,-53,-53,-100,-82,-84,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,519,18
-71,-70,-71,-76,-100,-76,-49,-49,-49,-85,-86,-84,-69,-69,-68,-73,-74,-74,-66,-65,-65,-59,-58,-58,-100,-100,-100,-100,-100,-100,-60,-59,-60,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-100,-84,-86,-85.0,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-87.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-86.0,-100.0,-85.0,-86.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88,-87,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79,-78,-79,-61,-60,-60,-58,-58,-58,-83,-85,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-83,-78,-84,-86,-85,-60,-60,-60,-61,-61,-60,-100,-100.0,-100,-53,-53,-54,-84,-85,-83,-100.0,-100.0,-100.0,-60,-59,-60,-100.0,-100.0,-100.0,823,519,18
-74,-74,-75,-76,-100,-75,-50,-50,-50,-86,-86,-87,-74,-74,-74,-72,-73,-73,-66,-66,-66,-59,-59,-59,-100,-100,-100,-100,-100,-100,-59,-60,-60,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-84,-84,-84,-85.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-86.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-86.0,-100.0,-100.0,-85.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-84,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-100,-100,-100.0,-100.0,-100.0,-89.0,-89.0,-100.0,-79,-78,-78,-62,-62,-62,-61,-61,-61,-86,-81,-82,-85.0,-86.0,-86.0,-100.0,-100.0,-100.0,-83,-82,-84,-85,-86,-85,-64,-63,-63,-61,-61,-61,-100,-100.0,-100,-56,-55,-56,-100,-100,-82,-100.0,-100.0,-100.0,-59,-59,-59,-100.0,-100.0,-100.0,823,519,18
-72,-72,-72,-74,-100,-74,-51,-51,-51,-87,-86,-100,-100,-100,-100,-73,-73,-73,-64,-64,-64,-59,-59,-59,-100,-100,-100,-100,-100,-100,-61,-61,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-84,-84,-84,-86.0,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-86.0,-86.0,-86.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-86.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-87.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79,-79,-79,-62,-62,-62,-63,-62,-62,-82,-81,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-82,-84,-85,-85,-85,-62,-62,-62,-61,-61,-61,-100,-100.0,-100,-56,-55,-56,-100,-100,-82,-100.0,-100.0,-100.0,-61,-60,-61,-100.0,-100.0,-100.0,823,519,18
